id	filename	tokens	lemmas
1233281	tlg5034.tlg001c.perseus-grc1	τῆς δὲ ἀπελθούσης ὑδρεύσασθαι ὄφις ἐπελθὼν ἀνεῖλε τὸν παῖδα.	ὁ δέ  ὑδρεύω  ἐπέρχομαι ἀναιρέω ὁ παῖς .
1233282	tlg5034.tlg001c.perseus-grc1	Ἀμφιάραος δὲ τούτοις μαντευόμενος Ἀρχέμορον αὐτὸν ἐκάλεσεν, ὅτι αὐτοῖς ἀρχὴ μόρου ἐγένετο ὁ τοῦ παιδὸς θάνατος, ἐφ’ ᾧ καὶ τὸν ἀγῶνα διέθηκαν τὴν Ὑψιπύλην παραμυθούμενοι.	Ἀμφιάραος δέ οὗτος  Ἀρχέμορος αὐτός καλέω , ὅτι2 αὐτός ἀρχή μόρος γίγνομαι ὁ ὁ  θάνατος , ἐπί ὅς καί ὁ ἀγών διατίθημι ὁ Ὑψιπύλη  .
1233283	tlg5034.tlg001c.perseus-grc1	ἄλλοι δὲ, ὧν ἐστι καὶ Αἰσχύλος( FTG p.	ἄλλος δέ , ὅς εἰμί καί Αἰσχύλος (   .
1233284	tlg5034.tlg001c.perseus-grc1	49), ἐπ’ Ἀρχεμόρῳ τῷ Νεμέας παιδί·	) , ἐπί Ἀρχέμορος τῷ Νεμέα παῖς ·
1233285	tlg5034.tlg001c.perseus-grc1	οἱ δὲ ἐπὶ τῷ Ταλαοῦ παιδί.	ὁ δέ ἐπί τῷ Ταλαός παῖς .
1233286	tlg5034.tlg001c.perseus-grc1	Ἀδράστου δὲ ἀδελφῷ.	Ἄδραστος δέ ἀδελφός .
1233287	tlg5034.tlg001c.perseus-grc1	εἰσὶ δέ τινες οἳ καὶ παλαιότερον εἶναί φασι τὸν ἀγῶνα τοῦ Θηβαϊκοῦ πολέμου.	εἰμί δέ τις ὁ καί παλαιός εἰμί φημί ὁ ἀγών ὁ Θηβαϊκός πόλεμος .
1233288	tlg5034.tlg001c.perseus-grc1	ἤθλησαν δὲ ἐν αὐτῷ περὶ στεφάνου μόνου, οὐκ ἐθελήσαντες δωροδοκεῖν, ἐν τιμῇ καθιστάντες τὸν ἀγῶνα·	δέ ἐν  περί στέφανος μόνος , οὐ ἐθέλω δωροδοκέω , ἐν τιμή  ὁ ἀγών ·
1233289	tlg5034.tlg001c.perseus-grc1	ὑπέσχοντο δὲ ἐκ τῶν λαφύρων ὑπονοστήσαντες ἀργυρίτην αὐτὸν ποιῆσαι, καὶ διὰ τοῦτο στεφανίτης πρῶτον ἐκλήθη.	δέ ἐκ ὁ λάφυρα   αὐτός ποιέω , καί διά οὗτος στεφανίτης πρῶτος καλέω .
1233290	tlg5034.tlg001c.perseus-grc1	προέστησαν δὲ τοῦ ἀγῶνος καὶ Ἀργεῖοι καὶ Κορίνθιοι καὶ Κλεωναἰοι·	προΐστημι δέ ὁ ἀγών καί Ἀργεῖος καί  καί  ·
1233291	tlg5034.tlg001c.perseus-grc1	ἐμπεδοῦντες δὲ αὐτὸν τῷ Νεμεαίῳ ἀνέθηκαν Διΐ.	δέ αὐτός τῷ  ἀνατίθημι Ζεύς .
1233292	tlg5034.tlg001c.perseus-grc1	ἐστέφοντο δὲ τὸ παλαιὸν ἐλαίᾳ.	δέ ὁ παλαιός ἐλαία .
1233293	tlg5034.tlg001c.perseus-grc1	ὕστερον δὲ μετὰ τὴν συμφορὰν τῶν Μηδικῶν ἐπὶ τιμῇ τῶν κατοιχομένων σελίνῳ·	ὕστερον δέ μετά ὁ συμφορά ὁ  ἐπί τιμή ὁ   ·
1233294	tlg5034.tlg001c.perseus-grc1	οἱ δὲ ἐξ ἀρχῆς ἐπ’ Ἀρχεμόρῳ τοῦτο τεθῆναι.	ὁ δέ ἐκ ἀρχή ἐπί Ἀρχέμορος οὗτος τίθημι .
1233295	tlg5034.tlg001c.perseus-grc1	ἔστι δὲ ἡ Νεμέα τῆς τῶν Ἀργείων χώρας μοῖρα, ὠνομασμένη ἀπὸΝεμέαςτῆς Σελήνης καὶ Διός·	εἰμί δέ ὁ Νεμέα ὁ ὁ Ἀργεῖος χώρα μοῖρα , ὀνομάζω  σελήνη καί Ζεύς ·
1233296	tlg5034.tlg001c.perseus-grc1	οἱ δὲ ἀπὸ τῶν βοῶν τῶν ὑπὸ Ἄργου νεμομένων ἐν τῷ χωρίῳ, αἳ ἦσαν Ἥρας ἱεραί·	ὁ δέ ἀπό ὁ  ὁ ὑπό Ἄργος2 νέμω ἐν ὁ χωρίον , ὁ εἰμί Ἥρα ἱερός ·
1233297	tlg5034.tlg001c.perseus-grc1	οἱ δὲ ἀπὸ τῶν Δαναοῦ παίδων, οἳ κατενείμαντο καὶ ἐκληρούχησαν τὸ χωρίον.	ὁ δέ ἀπό ὁ Δαναός παῖς , ὁ κατανέμω καί  ὁ χωρίον .
1233298	tlg5034.tlg001c.perseus-grc1	d.	.
1233299	tlg5034.tlg001c.perseus-grc1	ἄλλως.	ἄλλος .
1233300	tlg5034.tlg001c.perseus-grc1	καθ’ ὃν χρόνον οἱ ἑπτὰ τῶν Ἀργείων λοχαγοὶ ἐπεστράτευσαν Θηβαίοις Πολυνείκει συμμαχοῦντες, εἰς Λῆμνον τὴν Θρᾳκικὴν καταντήσαντες καὶ δίψει συσχεθέντες συνέτυχον Ὑψιπύλῃ τῇ Λημνίᾳ γυναικὶ καὶ καθικέτευον ἅτε τῶν χωρίων ἔμπειρον οὖσαν ξεναγῆσαι ἐπὶ πότιμον ὕδωρ.	κατά ὅς χρόνος ὁ  ὁ Ἀργεῖος λοχαγός ἐπιστρατεύω  Πολυνείκης συμμαχέω , εἰς Λῆμνος ὁ  καταντάω καί δίψος  συντυγχάνω  ὁ  γυνή καί καθικετεύω  ὁ χωρίον  εἰμί  ἐπί πότιμος ὕδωρ .
1233301	tlg5034.tlg001c.perseus-grc1	τὴν δὲ ἀβλαβῆ χάριν τοῖς λοχαγοῖς ἀπονεῖμαι βουληθεῖσαν καταλιπεῖν ἐπί τινα τόπον τὸν Ἀρχέμορον Λυκούργου τοῦ ἱερέως παῖδα, ὃν εἶχε πρὸς ἀνατροφήν, Ἀργεῖον τὸ γένος·	ὁ δέ ἀβλαβής χάρις ὁ λοχαγός ἀπονέμω  καταλείπω ἐπί τις τόπος ὁ Ἀρχέμορος Λυκοῦργος ὁ  παῖς , ὅς ἔχω πρός ἀνατροφή ,  ὁ γένος ·
1233302	tlg5034.tlg001c.perseus-grc1	ὄφιν δὲ τῆς χειᾶς ἐξελθόντα κατὰ τὴν τῆς Ὑψιπύλης ἀπουσίαν περιπλακῆναι τῷ παιδὶ καὶ ταῖς σπείραις ἀποτεταμένον ἀποπνῖξαι τὸ βρέφος·	δέ ὁ  ἐξέρχομαι κατά ὁ ὁ Ὑψιπύλη ἀπουσία περιπλέκω τῷ  καί ὁ σπεῖρα  ἀποπνίγω ὁ βρέφος ·
1233303	tlg5034.tlg001c.perseus-grc1	τοὺς δὲ ἐπανελθόντας τοξεῦσαι μὲν τὸν ὄφιν, σφόδρα δὲ ἐπὶ τῷ γεγονότι δυσφορῆσαι, ὅτι δὴ ἡ αὐτῶν χρεία αἰτία τῆς τοῦ παιδὸς ἀναιρέσεως γεγένηται, εἶτα τῇ συμφορᾷ βραχεῖάν τινα παραμυθίαν ποριζομένους θάψαι τὸν παῖδα καὶ ἐπιτάφιον ἀγῶνα θέσθαι τὸν Νεμεαῖον, καθ’ ὃν οἱ κριταὶ φαιὰς ἐσταλμένοι στολὰς κρίνουσι τοῖς ἀγωνιζομένοις ὑπόμνημα τοῦ πένθους ταῖς στολαῖς ἐμφανίζοντες·	ὁ δέ ἐπανέρχομαι τοξεύω μέν ὁ ὄφις , σφόδρα δέ ἐπί τῷ γίγνομαι  , ὅτι2 δή ὁ αὐτός χρεία αἰτία ὁ ὁ  ἀναίρεσις γίγνομαι , εἶτα ὁ συμφορά βραχύς   πορίζω θάπτω ὁ παῖς καί ἐπιτάφιος ἀγών τίθημι ὁ Νέμειος , κατά ὅς ὁ κριτής  στέλλω στολή κρίνω ὁ  ὑπόμνημα ὁ πένθος ὁ στολή ἐμφανίζω ·
1233304	tlg5034.tlg001c.perseus-grc1	ὁ γὰρ ἀγὼν ἐπιτάφιος.	ὁ γάρ ἀγών ἐπιτάφιος .
1233305	tlg5034.tlg001c.perseus-grc1	ὕστερον δὲ νικήσας Ἡρακλῆς καταγωνισάμενος τὸν Νεμεαῖον λέοντα ἐπεμελήθη τοῦ ἀγῶνος τὰ πολλὰ ἀνορθωσάμενος, καὶ Διὸς εἶναι ἱερὸν ἐνομοθέτησεν.	ὕστερον δέ νικάω Ἡρακλέης  ὁ Νέμειος λέων  ὁ ἀγών ὁ πολύς  , καί Ζεύς εἰμί ἱερόν νομοθετέω .
1233306	tlg5034.tlg001c.perseus-grc1	ὁ δὲ στέφανος ἐκ χλωρῶν πλέκεται σελίνων·	ὁ δέ στέφανος ἐκ  πλέκω  ·
1233307	tlg5034.tlg001c.perseus-grc1	διαφέρει δὲ τοῦ κατὰ τὸν Ἰσθμόν, παρόσον ἐκεῖνος ξηρὰ ἔχει τὰ σέλινα.	διαφέρω δέ ὁ κατά ὁ ἰσθμός ,  ἐκεῖνος  ἔχω ὁ  .
1233308	tlg5034.tlg001c.perseus-grc1	προέστησαν δὲ τοῦ ἀγῶνος πρῶτοι μὲν Κλεωναῖοι, εἶτα Κορίνθιοι, καὶ ἔστι τριετὴς, τελούμενος μηνὶ Πανέμῳ ιη΄.	προΐστημι δέ ὁ ἀγών πρῶτος μέν  , εἶτα  , καί εἰμί τριέτης , τελέω μείς   .
1233309	tlg5034.tlg001c.perseus-grc1	οὐκ ἀξιοῦντες δὲ πρότερον εἰ μὴ τοὺς ἀπὸ στρατιωτικοῦ γένους, ὕστερον δὲ ἐπιλειψάντων καὶ τοῦ ἔθους διαλυθέντος συνέβη τοὺς πάντας ἀγωνίζεσθαι.	οὐ ἀξιόω δέ  εἰ μή ὁ ἀπό στρατιωτικός γένος , ὕστερον δέ  καί ὁ ἔθος διαλύω συμβαίνω ὁ πᾶς ἀγωνίζομαι .
1233310	tlg5034.tlg001c.perseus-grc1	ὁ δὲ ἀγὼν ἱππικός τε καὶ γυμνικός.	ὁ δέ ἀγών ἱππικός τε καί γυμνικός .
1233311	tlg5034.tlg001c.perseus-grc1	e.	.
1233312	tlg5034.tlg001c.perseus-grc1	ἄλλως.	ἄλλος .
1233313	tlg5034.tlg001c.perseus-grc1	ὁ ἀγὼν ἐπιτάφιος ἐπὶ Ἀρχεμόρῳ τῷ Λυκούργου τοῦ ἱερέως παιδὶ, καθ’ ὃν καιρὸν οἱ ἑπτὰ τῶν Ἀργείων λοχαγοὶ ἐπεστράτευσαν Θηβαίοις Πολυνείκει συμμαχοῦντες.	ὁ ἀγών ἐπιτάφιος ἐπί Ἀρχέμορος ὁ Λυκοῦργος ὁ ἱερεύς  , κατά ὅς καιρός ὁ  ὁ Ἀργεῖος λοχαγός ἐπιστρατεύω  Πολυνείκης συμμαχέω .
1233314	tlg5034.tlg001c.perseus-grc1	οὗτοι γὰρ δυσφορήσαντες, ὅτι δὴ ἡ αὐτῶν χρεία αἰτία τῆς τοῦ παιδὸς ἀναιρέσεως γεγένηται, βραχεῖαν παραμυθίαν τῇ συμφορᾷ ποριζόμενοι ἐπιτάφιον ἀγῶνα θέσθαι τὸν Νεμεαῖον, καθ’ ὃν οἱ κριταὶ φαιὰς ἐσταλμένοι στολὰς κρίνουσι τοὺς ἀγωνιζομένους ὑπόμνημα τοῦ πένθους ταῖς στολαῖς ἐμφανίζοντες·	οὗτος γάρ δυσφορέω , ὅτι2 δή ὁ αὐτός χρεία αἰτία ὁ ὁ  ἀναίρεσις γίγνομαι , βραχύς παραμυθία ὁ συμφορά πορίζω ἐπιτάφιος ἀγών τίθημι ὁ Νέμειος , κατά ὅς ὁ κριτής  στέλλω στολή κρίνω ὁ  ὑπόμνημα ὁ πένθος ὁ στολή ἐμφανίζω ·
1233315	tlg5034.tlg001c.perseus-grc1	ὕστερον δὲ νικήσας Ἡρακλῆς καταγωνισάμενος τὸν Νεμεαῖον λέοντα ἐπεμελήθη τοῦ ἀγῶνος τὰ πολλὰ ἀνορθωσάμενος, καὶ Διὸς εἶναι ἱερὸν ἐνομοθέτησε.	ὕστερον δέ νικάω Ἡρακλέης  ὁ Νέμειος λέων  ὁ ἀγών ὁ πολύς  , καί Ζεύς εἰμί ἱερόν νομοθετέω .
1233316	tlg5034.tlg001c.perseus-grc1	καὶ ἔστι τριετής, τελούμενος μηνὶ Πανέμῳ ὀκτωκαιδεκάτῃ.	καί εἰμί τριέτης , τελέω μείς  ὀκτωκαιδέκατος .
1233317	tlg5034.tlg001c.perseus-grc1	ὁ δὲ ἀγὼν ἱππικός τε καὶ γυμνικός.	ὁ δέ ἀγών ἱππικός τε καί γυμνικός .
1233318	tlg5034.tlg001c.perseus-grc1	Scholia in Nemeonicarum carmen I.	.
1233319	tlg5034.tlg001c.perseus-grc1	Χρομίῳ Αἰτναίῳ ἵπποις.	ἵππος .
1233320	tlg5034.tlg001c.perseus-grc1	Τῆς πρώτης ᾠδῆς τῶν Νεμέων ἡ στροφὴ καὶ ἀντίστροφος κώλων δέκα.	πρῶτος ᾠδή ὁ  ὁ  καί ἀντίστροφος κῶλον  .
1233321	tlg5034.tlg001c.perseus-grc1	τὸ α΄ ἰαμβικὸν δίμετρον ἀκατάληκτον, ὡς τὸ( Archil.	ὁ    ἀκατάληκτος , ὡς ὁ (  .
1233322	tlg5034.tlg001c.perseus-grc1	fr.	.
1233323	tlg5034.tlg001c.perseus-grc1	94, 2 ) τίς σὰς παρήειρε φρένας.	,   τις  παραείρω φρήν .
1233324	tlg5034.tlg001c.perseus-grc1	τὸ β΄ ἰαμβέλεγος.	ὁ   .
1233325	tlg5034.tlg001c.perseus-grc1	τὸ γ΄ πενθημιμερὲς δακτυλικόν.	ὁ   δακτυλικός .
1233326	tlg5034.tlg001c.perseus-grc1	τὸ δ΄ ἰαμβέλεγος.	ὁ   .
1233327	tlg5034.tlg001c.perseus-grc1	τὸ ε΄ Εὐριπίδειον.	ὁ  Εὐριπίδειος .
1233328	tlg5034.tlg001c.perseus-grc1	τὸ ς΄ δακτυλικὸν τετράμετρον ἀκατάληκτον.	ὁ    ἀκατάληκτος .
1233329	tlg5034.tlg001c.perseus-grc1	τὸ ζ΄ Εὐριπίδειον.	ὁ  Εὐριπίδειος .
1233330	tlg5034.tlg001c.perseus-grc1	τὸ η΄ Πινδαρικὸν ἐκ Σαπφικοῦ·	ὁ   ἐκ  ·
1233331	tlg5034.tlg001c.perseus-grc1	σύγκειται δὲ ἐκ τροχαϊκῆς συζυγίας, χοριάμβουκαὶ ἰάμβου καὶ συλλαβῆς·	σύγκειμαι δέ ἐκ  συζυγία ,  ἴαμβος καί συλλαβή ·
1233332	tlg5034.tlg001c.perseus-grc1	ὁ δὲ Πίνδαρος τοῦ ἰάμβου τὴν μακρὰν συνέστειλεν.	ὁ δέ Πίνδαρος ὁ ἴαμβος ὁ μακράν συστέλλω .
1233333	tlg5034.tlg001c.perseus-grc1	τὸ θ΄ Εὐριπίδειον.	ὁ  Εὐριπίδειος .
1233334	tlg5034.tlg001c.perseus-grc1	τὸ ι΄ ἰαμβικὸν δίμετρον ἀκατάληκτον.	ὁ    ἀκατάληκτος .
1233335	tlg5034.tlg001c.perseus-grc1	inscr.	.
1233336	tlg5034.tlg001c.perseus-grc1	aB ἡ δὲ ἐπῳδὸς κώλων ὀκτώ.	B ὁ δέ  κῶλον  .
1233337	tlg5034.tlg001c.perseus-grc1	τὸ α΄ τροχαϊκὸν δίμετρον ἀκατάληκτον.	ὁ    ἀκατάληκτος .
1233338	tlg5034.tlg001c.perseus-grc1	τὸ β΄ ἑφθημιμερὲς δακτυλικόν.	ὁ   δακτυλικός .
1233339	tlg5034.tlg001c.perseus-grc1	τὸ γ΄ πενθημιμερὲς δακτυλικόν.	ὁ   δακτυλικός .
1233340	tlg5034.tlg001c.perseus-grc1	τὸ δ΄ Ἰωνικὸν ἀπ’ ἐλάσσονος τρίμετρον καταληκτικόν.	ὁ  Ἰωνικός ἀπό ἐλάσσων   .
1233341	tlg5034.tlg001c.perseus-grc1	τὸ ε΄ Σαπφικὸν ἑνδεκασύλλαβον.	ὁ    .
1233342	tlg5034.tlg001c.perseus-grc1	τὸ ς΄ Ἰωνικὸν δίμετρον ἀκατάληκτον.	ὁ  Ἰωνικός  ἀκατάληκτος .
1233343	tlg5034.tlg001c.perseus-grc1	τὸ ζ΄ τροχαϊκὸν τρίμετρον βραχυκατάληκτον.	ὁ   τρίμετρος  .
1233344	tlg5034.tlg001c.perseus-grc1	τὸ η΄ Εὐριπίδειον.	ὁ  Εὐριπίδειος .
1233345	tlg5034.tlg001c.perseus-grc1	2 b B Inscr.	.
1233346	tlg5034.tlg001c.perseus-grc1	a.	.
1233347	tlg5034.tlg001c.perseus-grc1	Γέγραπται ὁ ἐπίνικος Χρομίῳ Αἰτναίῳ.	γράφω ὁ  Χρομίος Αἰτναῖος .
1233348	tlg5034.tlg001c.perseus-grc1	Ἱέρων γὰρ οἰκιστὴς ἀντὶ τυράννου βουλόμενος εἶναι, Κατάνην ἐξελὼν Αἴτνην μετωνόμασε τὴν πόλιν, ἑαυτὸν οἰκιστὴν προσαγορεύσας, καὶ ἐν ταῖς ἀναρρήσεσιν ἔν τισι τῶν ἀγώνων Αἰτναῖον ἑαυτὸν ἀνεῖπε.	Ἱέρων γάρ οἰκιστής ἀντί τύραννος  εἰμί , Κατάνη ἐξαιρέω Αἴτνη μετονομάζω ὁ πόλις , ἑαυτοῦ οἰκιστής προσαγορεύω , καί ἐν ὁ  ἐν  ὁ ἀγών Αἰτναῖος ἑαυτοῦ ἀναγορεύω .
1233349	tlg5034.tlg001c.perseus-grc1	ταὐτὸν δέ, φησὶν ὁ Δίδυμος, εἰκὸς παθεῖν καὶ τὸν Χρόμιον ἑταίρῳ κεχρημένον αὐτῷ.	αὐτός δέ , φημί ὁ Δίδυμος , ἔοικα πάσχω καί ὁ  ἑταῖρος χράω2 αὐτός .
1233350	tlg5034.tlg001c.perseus-grc1	Τίμαιος δὲ( FHG I 232) τὸν ἐπίνικον Ὀλυμπικὸν εἶναι τοῦτον, ἁμαρτάνων·	Τίμαιος δέ (    ) ὁ ἐπίνικος Ὀλυμπικός εἰμί οὗτος , ἁμαρτάνω ·
1233351	tlg5034.tlg001c.perseus-grc1	ὁ γὰρ Πίνδαρος ἄντικρυς Νεμεακὸν εἶναί φησιν( vs.	ὁ γάρ Πίνδαρος ἄντικρυς  εἰμί φημί (  .
1233352	tlg5034.tlg001c.perseus-grc1	7)·	) ·
