id	filename	tokens	lemmas
1257737	tlg2255.perseus002.perseus-grc1	τί δὲ πρῶτον εἴπω;	τίς δέ πρῶτος λέγω ;
1257738	tlg2255.perseus002.perseus-grc1	ποῖ δὲ τῆς ἀπολογίας τράπωμαι;	ποῖ δέ ὁ ἀπολογία τρέπω ;
1257739	tlg2255.perseus002.perseus-grc1	αἰτία γὰρ ἀνεπίδεικτος ἔκπληξιν ἐμφανῆ ἐμποιεῖ, διὰ δὲ τὴν ἔκπληξιν ἀπορεῖν ἀνάγκη τῷ λόγῳ, ἂν μή τι παρ’ αὐτῆς τῆς ἀληθείας καὶ τῆς παρούσης ἀνάγκης μάθω, διδασκάλων ἐπικινδυνοτέρων ἢ ποριμωτέρων τυχών.	αἰτία γάρ   ἐμφανής ἐμποιέω , διά δέ ὁ ἔκπληξις ἀπορέω2 ἀνάγκη τῷ λόγος , ἐάν μή τι παρά αὐτός ὁ ἀλήθεια καί ὁ πάρειμι ἀνάγκη μανθάνω ,   ἤ πόριμος τυγχάνω .
1257740	tlg2255.perseus002.perseus-grc1	Ὅτι μὲν οὖν οὐ σαφῶς εἰδὼς ὁ κατήγορος κατηγορεῖ μου, σαφῶς οἶδα·	μέν οὖν οὐ σαφής οἶδα ὁ κατήγορος κατηγορέω  , σαφής οἶδα ·
1257741	tlg2255.perseus002.perseus-grc1	σύνοιδα γὰρ ἐμαυτῷ σαφῶς οὐδὲν τοιοῦτον πεποιηκώς·	γάρ ἐμαυτοῦ σαφής   ποιέω ·
1257742	tlg2255.perseus002.perseus-grc1	οὐδ᾿ ἔοιχ᾿ ὅπως ἂν εἰδείη τις εἶναι τὸ μὴ γενόμενον.	ὅπως ἄν οἶδα τις εἰμί ὁ μή γίγνομαι .
1257743	tlg2255.perseus002.perseus-grc1	εἰ δ᾿ οἰόμενος οὕτω ταῦτ᾿ ἔχειν ἐποιεῖτο τὴν κατηγορίαν, οὐκ ἀληθῆ λέγειν διὰ δισσῶν ὑμῖν ἐπιδείξω τρόπων.	εἰ   οὕτως  ἔχω ποιέω ὁ κατηγορία , οὐ ἀληθής λέγω διά δισσός σύ ἐπιδείκνυμι τρόπος .
1257744	tlg2255.perseus002.perseus-grc1	οὔτε γὰρ βουληθεὶς ἐδυνάμην ἂν οὔτε δυνάμενος ἐβουλήθην ἔργοις ἐπιχειρεῖν τοιούτοις.	οὔτε γάρ βούλομαι δύναμαι ἄν οὔτε  βούλομαι ἔργον ἐπιχειρέω τοιοῦτος .
1257745	tlg2255.perseus002.perseus-grc1	Ἐπὶ τοῦτον δὲ τὸν λόγον εἶμι πρῶτον, ὡς ἀδύνατός εἰμι τοῦτο πράττειν.	ἐπί οὗτος δέ ὁ λόγος εἶμι πρῶτος , ὡς ἀδύνατος εἰμί οὗτος πράσσω .
1257746	tlg2255.perseus002.perseus-grc1	ἔδει γάρ τινα πρῶτον ἀρχὴν γενέσθαι τῆς προδοσίας, ἡ δ᾿ ἀρχὴ λόγος ἂν εἴη·	δέω γάρ τις πρῶτος ἀρχή γίγνομαι ὁ προδοσία , ὁ  ἀρχή λόγος ἄν εἰμί ·
1257747	tlg2255.perseus002.perseus-grc1	πρὸ γὰρ τῶν μελλόντων ἔργων ἀνάγκη λόγους γίγνεσθαι πρότερον.	πρό γάρ ὁ μέλλω ἔργον ἀνάγκη λόγος γίγνομαι  .
1257748	tlg2255.perseus002.perseus-grc1	λόγοι δὲ πῶς ἂν γένοιντο μὴ συνουσίας τινὸς γενομένης;	λόγος δέ πῶς ἄν γίγνομαι μή συνουσία  γίγνομαι ;
1257749	tlg2255.perseus002.perseus-grc1	συνουσία δὲ τίνα τρόπον γένοιτ᾿ ἂν μήτ᾿ ἐκείνου πρὸς ἐμὲ πέμψαντος μήτε του παρ’ ἐμοῦ πρὸς ἐκεῖνον ἐλθόντος;	συνουσία δέ  τρόπος  ἐάν  ἐκεῖνος πρός  πέμπω   παρά ἐμός πρός ἐκεῖνος ἔρχομαι ;
1257750	tlg2255.perseus002.perseus-grc1	οὐδὲ γὰρ παραγγελία διὰ γραμμάτων ἀφίκοιτ᾿ ἂν ἄνευ τοῦ φέροντος.	οὐδέ γάρ παραγγελία διά γράμμα  ἀνά ἄνευ ὁ φέρω .
1257751	tlg2255.perseus002.perseus-grc1	Ἀλλὰ δὴ τοῦτο τῷ λόγῳ δυνατὸν γενέσθω.	ἀλλά δή οὗτος τῷ λόγος δυνατός γίγνομαι .
1257752	tlg2255.perseus002.perseus-grc1	καὶ δὴ τοίνυν σύνειμι καὶ σύνεστι κἀκεῖνος ἐμοὶ κἀκείνῳ ἐγώ.	καί δή τοίνυν σύνειμι καί σύνειμι ἐκεῖνος  ἐκεῖνος  .
1257753	tlg2255.perseus002.perseus-grc1	τίνα τρόπον;	τρόπος ;
1257754	tlg2255.perseus002.perseus-grc1	τίνι τίς ὤν;	τις εἰμί ;
1257755	tlg2255.perseus002.perseus-grc1	Ἕλλην βαρβάρῳ.	.
1257756	tlg2255.perseus002.perseus-grc1	πῶς ἀκούων καὶ λέγων;	πῶς ἀκούω καί λέγω ;
1257757	tlg2255.perseus002.perseus-grc1	πότερα μόνος μόνῳ;	πότερος μόνος μόνος ;
1257758	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ ἀγνοήσομεν τοὺς ἀλλήλων λόγους.	ὁ ἀλλήλων λόγος .
1257759	tlg2255.perseus002.perseus-grc1	ἀλλὰ μεθ’ ἑρμηνέως;	ἀλλά μετά  ;
1257760	tlg2255.perseus002.perseus-grc1	τρίτος ἄρα μάρτυς γίγνεται τῶν κρύπτεσθαι δεομένων.	τρίτος ἄρα μάρτυς γίγνομαι ὁ κρύπτω δέω .
1257761	tlg2255.perseus002.perseus-grc1	Ἀλλὰ δὴ καὶ τοῦτο γενέσθω, καίπερ οὐ γενόμενον.	ἀλλά δή καί οὗτος γίγνομαι , καίπερ οὐ γίγνομαι .
1257762	tlg2255.perseus002.perseus-grc1	ἔδει δή μ᾿ ἐπὶ τούτοις πίστιν δοῦναι καὶ δέξασθαι.	δέω δή  ἐπί οὗτος πίστις δίδωμι καί δέχομαι .
1257763	tlg2255.perseus002.perseus-grc1	τίς οὖν ἂν ἦν ἡ πίστις;	τις οὖν ἄν εἰμί ὁ πίστις ;
1257764	tlg2255.perseus002.perseus-grc1	πότερον ὅρκος;	πότερος ὅρκος ;
1257765	tlg2255.perseus002.perseus-grc1	τίς οὖν ἐμοὶ τῷ προδότῃ πιστεύειν ἔμελλεν;	τις οὖν  ὁ προδότης πιστεύω μέλλω ;
1257766	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ ὅμηροι;	;
1257767	tlg2255.perseus002.perseus-grc1	τίνες;	τις ;
1257768	tlg2255.perseus002.perseus-grc1	οἷον ἐγὼ τὸν ἀδελφὸν ἔδωκ᾿ ἄν, οὐ γὰρ εἶχον ἄλλον, ὁ δὲ βάρβαρος τῶν υἱέων τινά·	οἷος  ὁ ἀδελφός  ἄν , οὐ γάρ ἔχω ἄλλος , ὁ δέ βάρβαρος ὁ υἱός τις ·
1257769	tlg2255.perseus002.perseus-grc1	πιστότατα γὰρ ἂν ἦν οὕτως ἐμοί τε παρ’ ἐκείνου κείνῳ τε παρ’ ἐμοῦ.	πιστός2 γάρ ἄν εἰμί οὕτως  τε παρά  ἐκεῖνος τε παρά ἐμός .
1257770	tlg2255.perseus002.perseus-grc1	ταῦτα δὲ γιγνόμενα πᾶσιν ὑμῖν ἂν ἦν φανερά.	οὗτος δέ  πᾶς  ἄν εἰμί φανερός .
1257771	tlg2255.perseus002.perseus-grc1	Φήσει τις ὡς χρήμασι τὴν πίστιν ἐποιούμεθα, κεῖνος μὲν διδούς, ἐγὼ δὲ λαμβάνων.	τις ὡς χρῆμα ὁ πίστις  , ἐκεῖνος μέν δίδωμι ,  δέ λαμβάνω .
1257772	tlg2255.perseus002.perseus-grc1	πότερον οὖν ὀλίγοις;	πότερος οὖν ὀλίγος ;
1257773	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ οὐκ εἰκὸς ἀντὶ μεγάλων ὑπουργημάτων ὀλίγα χρήματα λαμβάνειν.	οὐ ἔοικα ἀντί μέγας ὑπούργημα ὀλίγος χρῆμα λαμβάνω .
1257774	tlg2255.perseus002.perseus-grc1	ἀλλὰ πολλά;	ἀλλά πολύς ;
1257775	tlg2255.perseus002.perseus-grc1	τίς οὖν ἂν ἦν ἡ κομιδή;	τις οὖν ἄν εἰμί ὁ κομιδή ;
1257776	tlg2255.perseus002.perseus-grc1	πόσοι δ᾿ ἂν ἐκόμισαν;	ἄν κομίζω ;
1257777	tlg2255.perseus002.perseus-grc1	εἷς ἢ πολλοί;	τίη πολύς ;
1257778	tlg2255.perseus002.perseus-grc1	πολλῶν μὲν γὰρ κομιζόντων πολλοὶ ἂν ἦσαν οἱ μάρτυρες τῆς ἐπιβουλῆς, ἑνὸς δὲ κομίζοντος οὐκ ἂν πολύ τι τὸ φερόμενον ἦν.	πολύς μέν γάρ κομίζω πολύς ἄν εἰμί ὁ μάρτυς ὁ ἐπιβουλή ,  δέ κομίζω οὐ ἐάν  τις ὁ φέρω εἰμί .
1257779	tlg2255.perseus002.perseus-grc1	πότερα δ᾿ ἐκόμισεν ἡμέρας ἢ νυκτός;	πότερος  κομίζω ἡμέρα ἤ νύξ ;
1257780	tlg2255.perseus002.perseus-grc1	ἀλλὰ πολλαὶ καὶ πυκναὶ φυλακαί, δι’ ὧν οὐκ ἔστι λαθεῖν.	ἀλλά πολύς καί πυκνός φυλακή , διά ὅς οὐ εἰμί λανθάνω .
1257781	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ ἡμέρας;	ἡμέρα ;
1257782	tlg2255.perseus002.perseus-grc1	ἀλλά γε τὸ φῶς πολεμεῖ τοῖς τοιούτοις.	ἀλλά γε ὁ φάος πολεμέω ὁ τοιοῦτος .
1257783	tlg2255.perseus002.perseus-grc1	εἶεν.	εἶἑν .
1257784	tlg2255.perseus002.perseus-grc1	ἐγὼ δ᾿ ἐξελθὼν ἐδεξάμην, ἢ κεῖνος ὁ φέρων εἰσῆλθεν;	ἐξέρχομαι δέχομαι , ἤ ἐκεῖνος ὁ φέρω εἰσέρχομαι ;
1257785	tlg2255.perseus002.perseus-grc1	ἀμφότερα γὰρ ἄπορα.	ἀμφότερος γάρ ἄπορος .
1257786	tlg2255.perseus002.perseus-grc1	λαβὼν δὲ δὴ πῶς ἂν ἔκρυψα καὶ τοὺς ἔνδον καὶ τοὺς ἔξω;	λαμβάνω δέ δή πῶς ἄν κρύπτω καί ὁ ἔνδον καί ὁ ἔξω ;
1257787	tlg2255.perseus002.perseus-grc1	ποῦ δ᾿ ἄν ἔθηκα;	ποῦ  ἄν τίθημι ;
1257788	tlg2255.perseus002.perseus-grc1	πῶς δ᾿ ἂν ἐφύλαξα;	πῶς  ἄν φυλάσσω ;
1257789	tlg2255.perseus002.perseus-grc1	χρώμενος δ᾿ ἂν φανερὸς ἐγενόμην·	χράω2  ἄν φανερός γίγνομαι ·
1257790	tlg2255.perseus002.perseus-grc1	μὴ χρώμενος δὲ τί ἂν ὠφελούμην ἀπ’ αὐτῶν;	μή χράω2 δέ τίς ἐάν ὠφελέω ἀπό αὐτός ;
1257791	tlg2255.perseus002.perseus-grc1	Καὶ δὴ τοίνυν γενέσθω καὶ τὰ μὴ γενόμενα.	καί δή τοίνυν γίγνομαι καί ὁ μή γίγνομαι .
1257792	tlg2255.perseus002.perseus-grc1	συνήλθομεν, εἴπομεν, ἠκούσαμεν, χρήματα παρ’ αὐτῶν ἔλαβον, ἔλαθον λαβών, ἔκρυψα.	συνέρχομαι , λέγω , ἀκούω , χρῆμα παρά αὐτός λαμβάνω , λανθάνω λαμβάνω , κρύπτω .
1257793	tlg2255.perseus002.perseus-grc1	ἔδει δήπου πράττειν ὧν ἕνεκα ταῦτ᾿ ἐγένετο.	δέω  πράσσω ὅς ἕνεκα  γίγνομαι .
1257794	tlg2255.perseus002.perseus-grc1	τοῦτο τοίνυν ἔτι τῶν εἰρημένων ἀπορώτερον.	οὗτος τοίνυν ἔτι ὁ λέγω ἄπορος .
1257795	tlg2255.perseus002.perseus-grc1	πότερα μὲν γὰρ αὐτὸς ἔπραττον ἢ μεθ’ ἑτέρων;	πότερος μέν γάρ αὐτός πράσσω τίη μετά ἕτερος ;
1257796	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ οὐχ ἑνὸς ἡ πρᾶξις.	οὐ  ὁ πρᾶξις .
1257797	tlg2255.perseus002.perseus-grc1	ἀλλὰ μεθ’ ἑτέρων;	ἀλλά μετά ἕτερος ;
1257798	tlg2255.perseus002.perseus-grc1	τίνων;	τίνω ;
1257799	tlg2255.perseus002.perseus-grc1	δηλονότι τῶν συνόντων.	ὁ  .
1257800	tlg2255.perseus002.perseus-grc1	πότερον ἐλευθέρων ἢ δούλων;	πότερος ἐλεύθερος τίη δοῦλος ;
1257801	tlg2255.perseus002.perseus-grc1	ἐλευθέροις μὲν γὰρ ὑμῖν σύνειμι.	ἐλεύθερος μέν γάρ  σύνειμι .
1257802	tlg2255.perseus002.perseus-grc1	τίς οὖν ὑμῶν ξύνοιδε;	τις οὖν ὑμός  ;
1257803	tlg2255.perseus002.perseus-grc1	λεγέτω.	λέγω .
1257804	tlg2255.perseus002.perseus-grc1	δούλοις δὲ πῶς οὐκ ἄπιστον;	δοῦλος δέ πῶς οὐ ἄπιστος ;
1257805	tlg2255.perseus002.perseus-grc1	ἑκόντες τε γὰρ ἐπ’ ἐλευθερίᾳ χειμαζόμενοί τε δι’ ἀνάγκην κατηγοροῦσιν.	τε γάρ ἐπί ἐλευθερία  τε διά ἀνάγκη κατηγορέω .
1257806	tlg2255.perseus002.perseus-grc1	ἡ δὲ πρᾶξις πῶς ἂν ἐγένετο;	ὁ δέ πρᾶξις πῶς ἐάν γίγνομαι ;
1257807	tlg2255.perseus002.perseus-grc1	δηλονότι τοὺς πολεμίους εἰσαγαγεῖν ἔδει κρείττονας ὑμῶν·	ὁ πολέμιος εἰσάγω δέω κρείσσων ὑμός ·
1257808	tlg2255.perseus002.perseus-grc1	ὅπερ ἀδύνατον.	ὅς ἀδύνατος .
1257809	tlg2255.perseus002.perseus-grc1	πῶς δ᾿ ἂν οὖν εἰσήγαγον;	πῶς  ἄν οὖν εἰσάγω ;
1257810	tlg2255.perseus002.perseus-grc1	πότερα διὰ πυλῶν;	πότερος διά πύλη ;
1257811	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ οὐκ ἐμὸν ταύτας οὔτε κλῄειν οὔτ᾿ ἀνοίγειν, ἀλλ᾿ ἡγεμόνες κύριοι τούτων.	οὐ  οὗτος οὔτε κλείω  ἀνοίγνυμι ,  ἡγεμών κύριος2 οὗτος .
1257812	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ ὑπὲρ τειχῶν διὰ κλίμακος;	ὑπέρ τεῖχος διά κλῖμαξ ;
1257813	tlg2255.perseus002.perseus-grc1	οὐκοῦν.	οὐκοῦν .
1257814	tlg2255.perseus002.perseus-grc1	.	.
1257815	tlg2255.perseus002.perseus-grc1	.	.
1257816	tlg2255.perseus002.perseus-grc1	.	.
1257817	tlg2255.perseus002.perseus-grc1	.	.
1257818	tlg2255.perseus002.perseus-grc1	.	.
1257819	tlg2255.perseus002.perseus-grc1	.	.
1257820	tlg2255.perseus002.perseus-grc1	ἅπαντα γὰρ πλήρη φυλακῶν.	ἅπας γάρ πλήρης  .
1257821	tlg2255.perseus002.perseus-grc1	ἀλλὰ διελὼν τοῦ τείχους;	ἀλλά διαιρέω ὁ τεῖχος ;
1257822	tlg2255.perseus002.perseus-grc1	ἅπασιν ἄρα φανερὰ γένοιτ᾿ ἄν.	ἅπας ἄρα φανερός  ἄν .
1257823	tlg2255.perseus002.perseus-grc1	ὑπαίθριος γὰρ ὁ βίος·	ὑπαίθριος γάρ ὁ βίος ·
1257824	tlg2255.perseus002.perseus-grc1	στρατόπεδον γάρ ἐστιν ἐν ὅπλοις, ἐν ᾧ πάντες πάντας ὁρῶσι καὶ πάντες ὑπὸ πάντων ὁρῶνται.	στρατόπεδον γάρ εἰμί ἐν ὅπλον , ἐν ὅς πᾶς πᾶς ὁράω καί πᾶς ὑπό πᾶς ὁράω .
1257825	tlg2255.perseus002.perseus-grc1	πάντως ἄρα καὶ πάντῃ ταῦτα πράττειν ἀδύνατον ἦν μοι Σκέψασθε τοίνυν καὶ τόδε.	πᾶς ἄρα καί πᾶς οὗτος πράσσω ἀδύνατος εἰμί   τοίνυν καί ὅδε .
1257826	tlg2255.perseus002.perseus-grc1	τίνος ἕνεκα προσῆκέ μοι βουληθῆναι ταῦτα πράττειν, εἰ μάλιστα πάντων ἐδυνάμην;	ἕνεκα προσήκω  βούλομαι οὗτος πράσσω , εἰ μάλιστα πᾶς δύναμαι ;
1257827	tlg2255.perseus002.perseus-grc1	οὐδεὶς γὰρ βούλεται προῖκα τοὺς μεγίστους κινδύνους κινδυνεύειν οὐδὲ τὴν μεγίστην κακότητ᾿ εἶναι κάκιστος, ἀλλ᾿ ἕνεκά του.	γάρ βούλομαι προίξ ὁ μέγας κίνδυνος κινδυνεύω οὐδέ ὁ μέγας  εἰμί κακός ,  ἕνεκα  .
1257828	tlg2255.perseus002.perseus-grc1	τίνος ἂν οὖν;	ἄν οὖν ;
1257829	tlg2255.perseus002.perseus-grc1	καὶ αὖθις πρὸς τόδ᾿ ἐπάνειμι.	καί αὖθις πρός  ἐπάνειμι .
1257830	tlg2255.perseus002.perseus-grc1	πότερον ἂν τοῦ τυραννεῖν;	πότερος ἄν ὁ τυραννεύω ;
1257831	tlg2255.perseus002.perseus-grc1	ὑμῶν ἢ τῶν βαρβάρων;	ὑμός τίη ὁ  ;
1257832	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ ὑμῶν ἀδύνατον τοσούτων καὶ τοιούτων, οἷς ὑπάρχει πάντα τὰ μέγιστα, προγόνων ἀρεταί, χρημάτων πλῆθος, ἀριστεῖαι μαχῶν, ἀκμὴ φρονημάτων, βασιλεία πόλεων.	ὑμός ἀδύνατος τοσοῦτος καί τοιοῦτος , ὅς ὑπάρχω πᾶς ὁ μέγας , πρόγονος  , χρῆμα πλῆθος ,   , ἀκμή φρόνημα , βασιλεία πόλις .
1257833	tlg2255.perseus002.perseus-grc1	ἀλλὰ τῶν βαρβάρων;	ἀλλά ὁ  ;
1257834	tlg2255.perseus002.perseus-grc1	ὁ δὲ παραδώσων τίς;	ὁ δέ παραδίδωμι τις ;
1257835	tlg2255.perseus002.perseus-grc1	ἐγὼ δὲ ποίᾳ δυνάμει παραλήψομαι Ἕλλην βαρβάρους, εἷς ὢν πολλούς;	δέ ποιός δύναμις παραλαμβάνω Ἕλλη  ,  εἰμί πολύς ;
1257836	tlg2255.perseus002.perseus-grc1	πείσας ἢ βιασάμενος;	πείθω τίη βιάζω ;
1257837	tlg2255.perseus002.perseus-grc1	οὔτε γὰρ ἐκεῖνοι πεισθῆναι βούλοιντ᾿ ἄν, οὔτ᾿ ἐγὼ βιάσασθαι δυναίμην.	οὔτε γάρ ἐκεῖνος πείθω  ἄν ,   βιάζω δύναμαι .
1257838	tlg2255.perseus002.perseus-grc1	ἀλλ᾿ ἴσως ἑκόντες ἑκόντι παραδώσουσιν ἑαυτούς, μισθὸν τῆς προδοσίας ἀντιδιδόντες;	ἴσος    ἑαυτοῦ , μισθός ὁ προδοσία  ;
1257839	tlg2255.perseus002.perseus-grc1	ἀλλά γε ταῦτα πολλῆς μωρίας καὶ πιστεῦσαι καὶ λέξαι·	ἀλλά γε οὗτος πολύς μωρία καί πιστεύω καί λέγω ·
1257840	tlg2255.perseus002.perseus-grc1	τίς γὰρ ἂν ἕλοιτο δουλείαν ἀντ᾿ ἐλευθερίας, ἀντὶ τοῦ κρατίστου τὸ κάκιστον;	τις γάρ ἄν αἱρέω δουλεία  ἐλευθερία , ἀντί ὁ κράτιστος ὁ κακός ;
1257841	tlg2255.perseus002.perseus-grc1	Εἴποι τις ἂν ὅτι πλούτου καὶ χρημάτων ἐρασθεὶς ἐπεχείρησα τούτοις.	τις ἄν ὅτι2 πλοῦτος καί χρῆμα ἐράω ἐπιχειρέω οὗτος .
1257842	tlg2255.perseus002.perseus-grc1	ἀλλὰ χρήματα μέτρια μὲν κέκτημαι, πολλῶν δ᾿ οὐδὲν δέομαι.	ἀλλά χρῆμα μέτριος μέν κτάομαι , πολύς   δέω .
1257843	tlg2255.perseus002.perseus-grc1	πολλῶν γὰρ δέονται χρημάτων οἱ πολλὰ δαπανῶντες, ἀλλ᾿ οὐχ οἱ.	πολύς γάρ δέω χρῆμα ἕ πολύς δαπανάω ,  οὐ ὁ .
1257844	tlg2255.perseus002.perseus-grc1	.	.
1257845	tlg2255.perseus002.perseus-grc1	.	.
1257846	tlg2255.perseus002.perseus-grc1	.	.
1257847	tlg2255.perseus002.perseus-grc1	, οὐδ᾿ οἱ κρείττονες τῶν τῆς φύσεως ἡδονῶν, ἀλλ᾿ οἱ δουλεύοντες ταῖς ἡδοναῖς καὶ ζητοῦντες ἀπὸ πλούτου καὶ μεγαλοπρεπείας τὰς τιμὰς κτᾶσθαι.	,  ἕ  ὁ ὁ φύσις ἡδονή ,  ὁ δουλεύω ὁ ἡδονή καί ζητέω ἀπό πλοῦτος καί  ὁ τιμή κτάομαι .
1257848	tlg2255.perseus002.perseus-grc1	τούτων δ᾿ ἐμοὶ πρόσεστιν οὐδέν.	οὗτος   πρόσειμι οὐδείς .
1257849	tlg2255.perseus002.perseus-grc1	ὡς δ᾿ ἀληθῆ λέγω, μάρτυρα πιστὸν παρέξομαι τὸν παροιχόμενον βίον·	ὡς  ἀληθής λέγω , μάρτυς πιστός2 παρέχω ὁ  βίος ·
1257850	tlg2255.perseus002.perseus-grc1	τῷ δὲ μάρτυρι μάρτυρες ὑμεῖς ἐστε·	τῷ δέ μάρτυς μάρτυς  εἰμί ·
1257851	tlg2255.perseus002.perseus-grc1	σύνεστε γάρ μοι, διὸ σύνιστε ταῦτα.	γάρ  , διό σύνοιδα οὗτος .
1257852	tlg2255.perseus002.perseus-grc1	Καὶ μὴν οὐδ᾿ ἂν τιμῆς ἕνεκα τοιούτοις ἔργοις ἀνὴρ ἐπιχειρήσειε καὶ μέσως φρόνιμος.	καί μήν  ἄν τιμή ἕνεκα τοιοῦτος ἔργον ἀνήρ ἐπιχειρέω καί μέσος φρόνιμος .
1257853	tlg2255.perseus002.perseus-grc1	ἀπ’ ἀρετῆς γὰρ ἀλλ᾿ οὐκ ἀπὸ κακότητος αἱ τιμαί·	ἀπό ἀρετή γάρ  οὐ ἀπό κακότης ὁ τιμή ·
1257854	tlg2255.perseus002.perseus-grc1	προδότῃ δὲ τῆς Ἑλλάδος ἀνδρὶ πῶς ἂν γένοιτο τιμή;	προδότης δέ ὁ Ἑλλάς ἀνήρ πῶς ἀνά γίγνομαι τιμή ;
1257855	tlg2255.perseus002.perseus-grc1	πρὸς δὲ τούτοις οὐδὲ τιμῆς ἐτύγχανον ἐνδεὴς ὤν·	πρός δέ οὗτος οὐδέ τιμή τυγχάνω ἐνδεής εἰμί ·
1257856	tlg2255.perseus002.perseus-grc1	ἐτιμώμην γὰρ ἐπὶ τοῖς ἐντιμοτάτοις ὑπὸ τῶν ἐντιμοτάτων, ὑφ’ ὑμῶν ἐπὶ σοφίᾳ.	τιμάω γάρ ἐπί ὁ  ὑπό ὁ ἔντιμος , ὑπό ὑμός ἐπί σοφία .
