id	filename	tokens	lemmas
990896	tlg5034.tlg001b.perseus-grc1	ἑπτάφθογγον δὲ αὐτὴν ἐποίησεν, ἁρμοσάμενος πρὸς τὴν τοῦ Πανὸς σύριγγα, οὐ τοῦ Ἑρμοῦ καὶ Πηνελόπης, ἀλλὰ τοῦ Διὸς καὶ Θύβρεως·	δέ αὐτός ποιέω , ἁρμόζω πρός ὁ ὁ Πάν σῦριγξ , οὐ ὁ Ἑρμῆς καί Πηνελόπεια , ἀλλά ὁ Ζεύς καί  ·
990897	tlg5034.tlg001b.perseus-grc1	ἢ τάχα ἑπτὰ φθόγγοις αὐτὴν ἐκέρασε διὰ τὸ αὐτὸν ἑπταμηνιαῖον γεγενῆσθαι.	τίη τάχα ἑπτάς  αὐτός κεράννυμι διά ὁ αὐτός  γίγνομαι .
990898	tlg5034.tlg001b.perseus-grc1	δοκεῖ δὲ οὗτος τὰ λίνα ἐξελὼν τοῖς νεύροις ἐντεῖναι τὴν λύραν·	δοκέω δέ οὗτος ὁ λίνον ἐξαιρέω ὁ  ἐντείνω ὁ λύρα ·
990899	tlg5034.tlg001b.perseus-grc1	ὅθεν καὶ λέγεται Λίνον ᾑρηκέναι.	ὅθεν καί λέγω Λίνος αἱρέω .
990900	tlg5034.tlg001b.perseus-grc1	ἔμαθε δὲ καὶ τὴν μαντικὴν τέχνην ὑπὸ τοῦ Πανός·	μανθάνω δέ καί ὁ μαντικός τέχνη ὑπό ὁ Πάν ·
990901	tlg5034.tlg001b.perseus-grc1	οὗτος γὰρ τοῖς Ἀρκάσι θεμιστεύει πᾶσιν ἐπιμελῶς.	οὗτος γάρ ὁ Ἀρκάς θεμιστεύω πᾶς ἐπιμελής .
990902	tlg5034.tlg001b.perseus-grc1	εἶτα ἔρχεται ἐπὶ τὸ μαντεῖον, ἐν ᾧ πρώτη Νὺξ ἐχρησμῴδησεν, εἶτα Θέμις.	εἶτα ἔρχομαι ἐπί ὁ μαντεῖον , ἐν ὅς πρῶτος νύξ  , εἶτα θέμις .
990903	tlg5034.tlg001b.perseus-grc1	Πύθωνος δὲ τότε κυριεύσαντος τοῦ προφητικοῦ τρίποδος.	Πύθων δέ τότε κυριεύω ὁ  τρίπους .
990904	tlg5034.tlg001b.perseus-grc1	ἐν ᾧ πρῶτος Διόνυσος ἐθεμίστευσε,.	ἐν ὅς πρῶτος Διόνυσος  , .
990905	tlg5034.tlg001b.perseus-grc1	.	.
990906	tlg5034.tlg001b.perseus-grc1	.	.
990907	tlg5034.tlg001b.perseus-grc1	.	.
990908	tlg5034.tlg001b.perseus-grc1	καὶ ἀποκτείνας τὸν ὄφιν τὸν Πύθωνα ἀγωνίζεται τὸν Πυθικὸν ἀγῶνα κατὰ ἑβδόμην ἡμέραν·	καί ἀποκτείνω ὁ ὄφις ὁ Πύθων ἀγωνίζομαι ὁ Πυθικός ἀγών κατά  ἡμέρα ·
990909	tlg5034.tlg001b.perseus-grc1	πεῖρον μέν, ὅτι ἀπεπειράθη τῆς μάχης τῆς πρὸς τὸ θηρίον·	μέν , ὅτι2  ὁ μάχη ὁ πρός ὁ θηρίον ·
990910	tlg5034.tlg001b.perseus-grc1	ἴαμβον δὲ διὰ τὴν λοιδορίαν τὴν γενομένην αὐτῷ πρὸ τῆς μάχης·	ἴαμβος δέ διά ὁ λοιδορία ὁ γίγνομαι αὐτός πρό ὁ μάχη ·
990911	tlg5034.tlg001b.perseus-grc1	λέγεται γὰρ ἰαμβίζειν τὸ λοιδορεῖν·	λέγω γάρ  ὁ λοιδορέω ·
990912	tlg5034.tlg001b.perseus-grc1	δάκτυλον δὲ ἀπὸ Διονύσου, ὅτι πρῶτος οὗτος δοκεῖ ἀπὸ τοῦ τρίποδος θεμιστεῦσαι·	δέ ἀπό Διόνυσος , ὅτι2 πρῶτος οὗτος δοκέω ἀπό ὁ τρίπους  ·
990913	tlg5034.tlg001b.perseus-grc1	Κρητικὸν δὲ ἀπὸ Διός·	Κρητικός δέ ἀπό Ζεύς ·
990914	tlg5034.tlg001b.perseus-grc1	μητρῷον δέ, ὅτι Γῆς τὸ μαντεῖόν ἐστι·	μητρῷος δέ , ὅτι2 γῆ ὁ  εἰμί ·
990915	tlg5034.tlg001b.perseus-grc1	σύριγμα δὲ διὰ τὸν τοῦ ὄφεως συριγμόν.	σύριγμα δέ διά ὁ ὁ ὄφις συριγμός .
990916	tlg5034.tlg001b.perseus-grc1	οὕτω μὲν οὖν κατέστη πρῶτον ὁ τῶν Πυθίων ἀγών.	οὕτως μέν οὖν καθίστημι  ὁ ὁ  ἀγών .
990917	tlg5034.tlg001b.perseus-grc1	μετὰ δὲ ταῦτα Κρίσης κτισθείσης ἐπὶ τῶν στενῶν τῆς ἐπὶ τοὺς Δελφοὺς ἀγούσης ὁδοῦ, καὶ πολλὰ τῶν Κρισαίων ἐργαζομένων ἐπὶ τοὺς Ἕλληνας καὶ ἀποσυλούντων τοὺς ἐπὶ τὸ χρηστήριον βαδίζοντας, οἱ Ἀμφικτύονες ἑλόντες| τὴν Κρῖσαν μετὰ τῶν ἄλλων συμμάχων καὶ κύριοι αὐτῶν γενόμενοι διέθηκαν ἕτερον ἀγῶνα, ἐν ᾧ καὶ αὐληταὶ ἠγωνίσαντο.	μετά δέ οὗτος  κτίζω ἐπί ὁ στενός ὁ ἐπί ὁ Δελφοί ἄγω ὁδός , καί πολύς ὁ   ἐπί ὁ Ἕλλην καί  ὁ ἐπί ὁ χρηστήριον βαδίζω , ὁ Ἀμφικτύονες αἱρέω | ὁ Κρῖσα μετά ὁ ἄλλος  καί κύριος2 αὐτός γίγνομαι διατίθημι ἕτερος ἀγών , ἐν ὅς καί αὐλητής ἀγωνίζομαι .
990918	tlg5034.tlg001b.perseus-grc1	οἱ δὲ τὸν γυμνικὸν ἀγῶνα νικήσαντές εἰσιν οἵδε, ὅτε Ἀπόλλων ἔθηκε Πύθια, ἐν τῷ τοῦ Πύθωνος ἀγῶνι·	ὁ δέ ὁ γυμνικός ἀγών  εἰμί ὅδε , ὅτε Ἀπόλλων τίθημι Πύθια , ἐν ὁ ὁ Πύθων ἀγών ·
990919	tlg5034.tlg001b.perseus-grc1	Κάστωρ στάδιον, πὺξ Πολυδεύκης, δολιχὸν Κάλαϊς, ὁπλίτην Ζήτης, δίσκον Πηλεύς, πάλην Τελαμών, παγκράτιον Ἡρακλῆς·	Κάστωρ στάδιον , πύξ  , δολιχός  , ὁπλίτης Ζήτης , δίσκος Πηλεύς , πάλα Τελαμών , παγκράτιον Ἡρακλέης ·
990920	tlg5034.tlg001b.perseus-grc1	οὓς τῷ φυτῷ τῆς δάφνης ἐστεφάνωσεν.	ὅς τῷ  ὁ δάφνη στεφανόω .
990921	tlg5034.tlg001b.perseus-grc1	b.	.
990922	tlg5034.tlg001b.perseus-grc1	ἄλλως·	ἄλλος ·
990923	tlg5034.tlg001b.perseus-grc1	ἡ ὑπόθεσις τῶν Πυθίων.	ὁ ὑπόθεσις ὁ  .
990924	tlg5034.tlg001b.perseus-grc1	Εὐρύλοχος ὁ Θεσσαλὸς καταπολεμήσας Κιρραίους ἀνεκτήσατο τὸν ἀγῶνα τοῦ θεοῦ·	Εὐρύλοχος ὁ Θεσσαλός καταπολεμέω  ἀνακτάομαι ὁ ἀγών ὁ θεός ·
990925	tlg5034.tlg001b.perseus-grc1	οἱ δὲ Κιρραῖοι λῃστρικῇ ἐφόδῳ χρώμενοι ἐφόνευον τοὺς παραβάλλοντας εἰς τὰ τοῦ θεοῦ.	ὁ δέ   ἔφοδος3 χράω2 φονεύω ὁ παραβάλλω εἰς ὁ ὁ θεός .
990926	tlg5034.tlg001b.perseus-grc1	περιεγένετο δὲ αὐτῶν ἐπὶ ἄρχοντος Ἀθήνησι μὲν Σιμωνίδου, Δελφοῖς δὲ Γυλίδα.	περιγίγνομαι δέ αὐτός ἐπί ἄρχω Ἀθῆναι μέν Σιμωνίδης , Δελφοί δέ  .
990927	tlg5034.tlg001b.perseus-grc1	οἱ μὲν οὖν Κιρραῖοι εἰς τὴν παρακειμένην τῷ Παρνασῷ Κίρφιν ὄρος ἀπέφυγον, ὅσοι δὴ καὶ περιλειφθέντες ἐτύγχανον.	ὁ μέν οὖν  εἰς ὁ  τῷ Παρνασός  ὄρος ἀποφεύγω , ὅσος δή καί περιλείπομαι τυγχάνω .
990928	tlg5034.tlg001b.perseus-grc1	καταλιπὼν δὲ ὁ Εὐρύλοχος ἐνίους τῶν Θεσσαλῶν μετὰ Ἱππία τοῦ στρατηγοῦ, ὥστε τοὺς ὑπολοίπους χειρώσασθαι, ᾤχετο ἀνακτησόμενος τὸν ἀγῶνα, καὶ δὴ τοῦτον χρηματίτην μόνον ἔθετο.	καταλείπω δέ ὁ Εὐρύλοχος ἔνιοι ὁ  μετά Ἱππίας ὁ στρατηγός , ὥστε ὁ ὑπόλοιπος χειρόω , οἴχομαι  ὁ ἀγών , καί δή οὗτος  μόνος τίθημι .
990929	tlg5034.tlg001b.perseus-grc1	μετὰ δὲ χρόνον ἑξαετῆ καταγωνισαμένων τῶν μετὰ τοῦ Ἱππία τοὺς ὑπολελειμμένους τῶν Κιρραίων, ἐπὶ μὲν Ἀθήνησιν ἄρχοντος Δαμασίου, ἐν δὲ Δελφοῖς Διοδώρου, ὕστερον καὶ στεφανίτην ἔθεντο κατορθώσαντες.	μετά δέ χρόνος   ὁ μετά ὁ  ὁ  ὁ  , ἐπί μέν Ἀθῆναι ἄρχω Δαμασίας , ἐν δέ Δελφοί Διόδωρος , ὕστερος καί  τίθημι κατορθόω .
990930	tlg5034.tlg001b.perseus-grc1	τὸν δὲ Εὐρύλοχον νέον ἐκάλουν Ἀχιλλέα, ὡς Εὐφορίων ἱστορεῖ( fr.	ὁ δέ Εὐρύλοχος νέος καλέω Ἀχιλλεύς , ὡς Εὐφορίων ἱστορέω (  .
990931	tlg5034.tlg001b.perseus-grc1	53 Mein.	.
990932	tlg5034.tlg001b.perseus-grc1	)·	) ·
990933	tlg5034.tlg001b.perseus-grc1	ὁπλοτέρου τ᾿ Ἀχιλῆος ἀκούομεν Εὐρυλόχοιο, Δελφίδες ᾧ ὕπο καλὸν Ἰήϊον ἀντιβόησαν Κρῖσαν πορθήσαντι, Λυκωρέος οἰκία Φοίβου.	ὁπλότερος  Ἀχιλλεύς ἀκούω Εὐρύλοχος ,  ὅς ὑπό καλός     ,  οἰκία Φοῖβος .
990934	tlg5034.tlg001b.perseus-grc1	μόνων δὲ κιθαρῳδῶν ἀγωνιζομένων τοπαλαιὸν ἐποίησεν ὁ Εὐρύλοχος καὶ τὰ ἕτερα ὑπάρχειν ἀγωνίσματα.	δέ κιθαρῳδός   ποιέω ὁ Εὐρύλοχος καί ὁ ἕτερος ὑπάρχω ἀγώνισμα .
990935	tlg5034.tlg001b.perseus-grc1	c.	.
990936	tlg5034.tlg001b.perseus-grc1	ἄλλως·	ἄλλος ·
990937	tlg5034.tlg001b.perseus-grc1	τὰ Πύθια ἐτέθη, ὡς μέν τινες ἐπὶ τῷ δράκοντι, ὃν φύλακα ὄντα τοῦ ἐν Δελφοῖς μαντείου ὁ Ἀπόλλων ἔκτεινεν·	ὁ  τίθημι , ὡς μέν τις ἐπί τῷ  , ὅς φύλαξ εἰμί ὁ ἐν Δελφοί μαντεῖον ὁ Ἀπόλλων ἐκτείνω ·
990938	tlg5034.tlg001b.perseus-grc1	ἐκλήθη δὲ ὁ ἀγὼν ἀπὸ τοῦ τόπου·	καλέω δέ ὁ ἀγών ἀπό ὁ τόπος ·
990939	tlg5034.tlg001b.perseus-grc1	τῷ δὲ τόπῳ ἦν τὸ ὄνομα Πυθὼ ἤτοι ἀπὸ τοῦ τοὺς φοιτῶντας ἐπὶ τὸ μαντεῖον τοῦ θεοῦ πυνθάνεσθαι ἢ διὰ τὸ σαπῆναι τὸ θηρίον αὐτόθι ἀναιρεθέν.	τῷ δέ τόπος εἰμί ὁ ὄνομα Πυθώ  ἀπό ὁ ὁ φοιτάω ἐπί ὁ μαντεῖον ὁ θεός πυνθάνομαι τίη διά ὁ σήπω ὁ θηρίον αὐτός  .
990940	tlg5034.tlg001b.perseus-grc1	πύθεσθαι γάρ ἐστι τὸ σήπεσθαι, ὡς παρ’ Ὁμήρῳ( α 161)·	πύθω γάρ εἰμί ὁ σήπω , ὡς παρά Ὅμηρος (   ) ·
990941	tlg5034.tlg001b.perseus-grc1	λεύκ᾿ ὀστέα πύθεται ὄμβρῳ.	ὀστέον πύθω ὄμβρος .
990942	tlg5034.tlg001b.perseus-grc1	καθαρθεὶς δὲ Ἀπόλλων τὸν τῆς δρακοντοκτονίας φόνον ἐν Κρήτῃ παρὰ Χρυσοθέμιδι ἐκεῖθεν ἦλθεν εἰς τὰ Θεσσαλικὰ τέμπη, ἔνθεν μετεκομίσατο τὴν δάφνην.	καθαίρω δέ Ἀπόλλων ὁ ὁ  φόνος ἐν Κρήτη παρά  ἐκεῖθεν ἔρχομαι εἰς ὁ  Τέμπεα , ἔνθεν  ὁ δάφνη .
990943	tlg5034.tlg001b.perseus-grc1	μέχρι δὲ πολλοῦ ἡ εἰς τοὺς τῶν νικώντων στεφάνους χωροῦσα δάφνη ἐντεῦθεν ἐκομίζετο ὑπὸ παιδὸς ἀμφιθαλοῦς.	μέχρι δέ  ὁ εἰς ὁ ὁ νικάω  χωρέω δάφνη ἐντεῦθεν κομίζω ὑπό   .
990944	tlg5034.tlg001b.perseus-grc1	ἐτελεῖτο δὲ ὁ ἀγὼν καταρχὰς μὲν διὰ ἐνναετηρίδος, ἔκτισαν δὲ τὸν ἀγῶνα οἱ Ἀμφικτύονες Εὐρυλόχου τοῦ Θεσσαλοῦ θέντος αὐτόν, μετέστη δὲ εἰς πενταετηρίδα.	τελέω δέ ὁ ἀγών καταρχή μέν διά ἐνναετηρίς , ἐκτίνω δέ ὁ ἀγών ὁ Ἀμφικτύονες Εὐρύλοχος ὁ Θεσσαλός  αὐτός , μεθίστημι δέ εἰς πενταετηρίς .
990945	tlg5034.tlg001b.perseus-grc1	.	.
990946	tlg5034.tlg001b.perseus-grc1	.	.
990947	tlg5034.tlg001b.perseus-grc1	.	.
990948	tlg5034.tlg001b.perseus-grc1	διὰ τὸ τὰς Παρνασίδας νύμφας Ἀπόλλωνι κτείναντι τὸ θηρίον τὰς ἐν ταῖς χερσὶν ὀπώρας προσενεγκεῖν δῶρα.	διά ὁ ὁ  νύμφη Ἀπόλλων κτείνω ὁ θηρίον ὁ ἐν ὁ χείρ ὀπώρα προσφέρω δῶρον .
990949	tlg5034.tlg001b.perseus-grc1	d.	.
990950	tlg5034.tlg001b.perseus-grc1	ἄλλως·	ἄλλος ·
990951	tlg5034.tlg001b.perseus-grc1	τὸν Πυθικὸν ἀγῶνα διέθηκεν Εὐρύλοχος ὁ Θεσσαλὸς σὺν τοῖς Ἀμφικτύοσι τοὺς Κιρραίους καταπολεμήσας ὠμούς τινας ὄντας καὶ βιαζομένους τοὺς περιοίκους, ἐπὶ ἄρχοντος Δελφοῖς μὲν Γυλίδα, Ἀθήνησι δὲ Σίμωνος.	ὁ Πυθικός ἀγών διατίθημι Εὐρύλοχος ὁ Θεσσαλός σύν ὁ Ἀμφικτύονες ὁ  καταπολεμέω ὦμος  εἰμί καί βιάζω ὁ περίοικος , ἐπί ἄρχω Δελφοί μέν  , Ἀθῆναι δέ Σίμων .
990952	tlg5034.tlg001b.perseus-grc1	καὶ νικήσας ἔθετο χρηματικὸν ἀγῶνα·	καί νικάω τίθημι  ἀγών ·
990953	tlg5034.tlg001b.perseus-grc1	χρήμασι γὰρ μόνοις τοὺς νικήσαντας ἐτίμων, οὔπω στεφάνου ὄντος.	χρῆμα γάρ  ὁ νικάω  , οὔπω στέφανος εἰμί .
990954	tlg5034.tlg001b.perseus-grc1	ἔθετο δὲ ἀγῶνα κιθαρῳδικὸν ὥσπερ καὶ πρότερον, προσέθηκε δὲ αὐλητὴν καὶ αὐλῳδόν·	τίθημι δέ ἀγών  ὥσπερ καί πρότερος , προστίθημι δέ αὐλητής καί  ·
990955	tlg5034.tlg001b.perseus-grc1	καὶ τοῦ τῶν Ἀμφικτυόνων στρατεύματος ἀναχωρήσαντος ὀλίγοι περιελείφθησαν, ὥστε τὴν Κίρφιν διαπορθῆσαι·	καί ὁ ὁ Ἀμφικτύονες στράτευμα ἀναχωρέω ὀλίγος  , ὥστε ὁ  διαπορθέω ·
990956	tlg5034.tlg001b.perseus-grc1	ἡγεῖτο δὲ τῶν περιλειφθέντων Ἱππίας ὁ Θεσσαλός.	δέ ὁ περιλείπομαι Ἱππίας ὁ Θεσσαλός .
990957	tlg5034.tlg001b.perseus-grc1	καὶ ἔτει ἕκτῳ μετὰ τὴν τῆς Κίρρας ἅλωσιν ἀνεκήρυξαν τῷ θεῷ τὸν στεφανίτην, ἐπὶ Διοδώρου μὲν ἄρχοντος Δελφοῖς, Ἀθήνησι δὲ Δαμάσιδος.	καί ἔτος ἕκτος μετά ὁ ὁ Κίρρα ἅλωσις  ὁ θεός ὁ στεφανίτης , ἐπί Διόδωρος μέν ἄρχω Δελφοί , Ἀθῆναι δέ  .
990958	tlg5034.tlg001b.perseus-grc1	ἀντίκειται δὲ ἐκ μεσημβρίας τῷ ὄρει τοῦ Παρνασοῦ Κιρραῖον πεδίον καὶ ὄρος, ὃ Κίρφιν καλοῦσιν, ἐν ᾧ μέσος ὁ Πλεῖστος φέρεται ποταμός.	ἀντίκειμαι δέ ἐκ μεσημβρία τῷ  ὁ Παρνασός  πεδίον καί ὄρος , ὅς  καλέω , ἐν ὅς  ὁ Πλεῖστος φέρω ποταμός .
990959	tlg5034.tlg001b.perseus-grc1	καὶ ὅτι Εὐρύλοχος ὁ Θεσσαλὸς τοὺς Κιρραίους ἐπόρθησε, μαρτυρεῖ καὶ Εὐφορίων·	καί ὅτι2 Εὐρύλοχος ὁ Θεσσαλός ὁ  πορθέω , μαρτυρέω καί  ·
990960	tlg5034.tlg001b.perseus-grc1	ὁπλοτέρου τ᾿ Ἀχιλῆος ἀκούομεν Εὐρυλόχοιο.	ὁπλότερος  Ἀχιλλεύς ἀκούω Εὐρύλοχος .
990961	tlg5034.tlg001b.perseus-grc1	Scholia in Pythionicarum carmen I.	.
990962	tlg5034.tlg001b.perseus-grc1	Ἱέρωνι Αἰτναίῳ ἢ Συρακουσίῳ ἅρματι Πύθια.	Ἱέρων Αἰτναῖος τίη  ἅρμα Πύθια .
990963	tlg5034.tlg001b.perseus-grc1	Ἱέρωνος γένος.	Ἱέρων γένος .
990964	tlg5034.tlg001b.perseus-grc1	Ἱέρων ἄνωθεν Συρακούσιός ἐστι, τὴν δὲ Κατάνην ἀνακτίσας ὁμωνύμως τῷ παρακειμένῳ ὄρει Αἴτναν προσηγόρευσε, καὶ Αἰτναῖον ἑαυτὸν κατὰ τοὺς ἀγῶνας νικῶν ἀνεκήρυξεν.	Ἱέρων ἄνωθεν  εἰμί , ὁ δέ Κατάνη ἀνακτίζω ὁμώνυμος ὁ  ὄρος Αἴτνη προσαγορεύω , καί Αἰτναῖος ἑαυτοῦ κατά ὁ ἀγών νικάω  .
990965	tlg5034.tlg001b.perseus-grc1	ἐνίκησε δὲ ὁ Ἱέρων τὴν μὲν κς΄ Πυθιάδα καὶ τὴν ἑξῆς κέλητι, τὴν δὲ κθ΄ ἅρματι, εἰς ἣν ὁ ὑποκείμενος ἐπίνικος τέτακται.	νικάω δέ ὁ Ἱέρων ὁ μέν  Πυθιάς καί ὁ ἑξῆς  , ὁ δέ  ἅρμα , εἰς ὅς ὁ   τάσσω .
990966	tlg5034.tlg001b.perseus-grc1	ἔσχε δὲ ὁ Ἱέρων τὴν τῶν Συρακουσίων ἀρχὴν μετὰ τὴν Γέλωνος τοῦ ἀδελφοῦ τελευτὴν τῇ οε΄ Ὀλυμπιάδι.	ἔχω δέ ὁ Ἱέρων ὁ ὁ  ἀρχή μετά ὁ Γέλων ὁ ἀδελφός τελευτή ὁ  Ὀλυμπιάς .
990967	tlg5034.tlg001b.perseus-grc1	στέφονται δὲ δάφνῃ οἱ νικῶντες.	δέ δάφνη ὁ νικάω .
990968	tlg5034.tlg001b.perseus-grc1	Ἡ στροφὴ καὶ ἀντίστροφος κώλων ἐστὶ ιβ΄.	ὁ  καί ἀντίστροφος κῶλον εἰμί  .
990969	tlg5034.tlg001b.perseus-grc1	τὸ α΄ σύγκειται ἐκ διμοίρου τροχαίου καταληκτικοῦ.	ὁ  σύγκειμαι ἐκ  τροχαῖος  .
990970	tlg5034.tlg001b.perseus-grc1	τὸ β΄ πενθημιμερὲς δακτυλικόν, ὅμοιον τῷ μῆνιν ἄειδε θεά.	ὁ   δακτυλικός , ὅμοιος ὁ μῆνις ἀείδω θεά .
990971	tlg5034.tlg001b.perseus-grc1	τὸ γ΄ ὀκτασύλλαβον Σαπφικόν, ᾧ τὸ πρῶτον ὅλον Σαπφοῦς γεγραμμένον.	ὁ    , ὅς ὁ πρῶτος ὅλος Σαπφώ γράφω .
990972	tlg5034.tlg001b.perseus-grc1	ἔστι δὲ δίμετρον τροχαϊκὸν ἀκατάληκτον ἐπιχοριαμβικόν.	εἰμί δέ   ἀκατάληκτος  .
990973	tlg5034.tlg001b.perseus-grc1	τὸ δ΄ Πινδαρικὸν ἐκ Σαπφικοῦ·	ὁ   ἐκ  ·
990974	tlg5034.tlg001b.perseus-grc1	σύγκειται δὲ ἐκ τροχαϊκῆς συζυγίας καὶ χοριάμβου καὶ ἰωνικοῦ ἀπ’ ἐλάττονος καὶ συλλαβῆς.	σύγκειμαι δέ ἐκ  συζυγία καί  καί Ἰωνικός ἀπό ἐλάσσων καί συλλαβή .
990975	tlg5034.tlg001b.perseus-grc1	τὸ ε΄ ἀντισπαστικὸν δίμετρον ὑπερκατάληκτον, τοῦ πρώτου ποδὸς τῆς πρώτης συζυγίας διαφερούσης.	ὁ     , ὁ πρῶτος πούς ὁ πρῶτος συζυγία διαφέρω .
990976	tlg5034.tlg001b.perseus-grc1	τὸ ς΄ σύνθετον ἐκ τοῦ λεγομένου προσοδιακοῦ καὶ ἰαμβικῆς συζυγίας.	ὁ  σύνθετος ἐκ ὁ λέγω  καί ἰαμβικός συζυγία .
990977	tlg5034.tlg001b.perseus-grc1	τὸ ζ΄ κατὰ τὸ Πινδαρικὸν ἐκ Σαπφικοῦ, διαφέρον τοῦ τετάρτου, ὅτι ἐκεῖνο μὲν ὑπερκατάληκτον, τοῦτο δὲ καταληκτικόν.	ὁ  κατά ὁ  ἐκ  , διαφέρω ὁ τέταρτος , ὅτι2 ἐκεῖνος μέν  , οὗτος δέ  .
990978	tlg5034.tlg001b.perseus-grc1	τὸ η΄ τροχαϊκὸν τρίμετρον καταληκτικόν.	ὁ   τρίμετρος  .
990979	tlg5034.tlg001b.perseus-grc1	τὸ θ΄ πενθημιμερὲς δακτυλικόν, ὅμοιον τῷ μῆνιν ἄειδε θεά.	ὁ   δακτυλικός , ὅμοιος ὁ μῆνις ἀείδω θεά .
990980	tlg5034.tlg001b.perseus-grc1	τὸ ι΄ ὅμοιον τῷ ζ΄.	ὁ  ὅμοιος τῷ  .
990981	tlg5034.tlg001b.perseus-grc1	τὸ ια΄ προσοδιακὸν παρὰ τὴν ἰαμβικὴν συζυγίαν.	ὁ   παρά ὁ  συζυγία .
990982	tlg5034.tlg001b.perseus-grc1	τὸ ιβ΄ τροχαϊκὴ διποδία, ὅ ἐστι μονόμετρον.	ὁ    ,  εἰμί  .
990983	tlg5034.tlg001b.perseus-grc1	ἡ δὲ ἐπῳδὸς κώλων ιε΄.	ὁ δέ  κῶλον  .
990984	tlg5034.tlg001b.perseus-grc1	τὸ α΄ δακτυλικὸν τρίμετρον καταληκτικόν.	ὁ     .
990985	tlg5034.tlg001b.perseus-grc1	τὸ β΄ τροχαϊκὸν δίμετρον καταληκτικὸν Εὐριπίδειον.	ὁ      .
990986	tlg5034.tlg001b.perseus-grc1	τὸ γ΄ προσοδιακὸν δίμετρον ἀκατάληκτον, τῆς τελευταίας ἀδιαφόρου οὔσης.	ὁ    ἀκατάληκτος , ὁ   εἰμί .
