id	filename	tokens	lemmas
480817	stoa0121.stoa001.opp-grc1	Ἐπιλαμβάνεται δὴ τῆς βασιλείας οὗτος ὁ Σούπερβος Ταρκύνιος, ἕβδομός τε ὣν τῶν βασιλέων καὶ ὕστατος:	δή ὁ βασίλεια οὗτος ὁ   , ἕβδομος τε  ὁ βασιλεύς καί ὕστατος :
480818	stoa0121.stoa001.opp-grc1	καὶ νικᾷ μὲν Βολούσκους, ἔθνος ὂν ἐπὶ τὴν Καμπανίαν, οὐ πόρρω τῆς Ῥώμης:	καί νικάω μέν  , ἔθνος εἰμί ἐπί ὁ Καμπανία , οὐ πρόσω ὁ Ῥώμη :
480819	stoa0121.stoa001.opp-grc1	αἱρεῖ δὲ ἐπὶ τούτοις Γαβίαν καὶ Σύεσσαν τὴν Πομητίαν πόλεις:	αἱρέω δέ ἐπί οὗτος  καί Σύεσσα ὁ  πόλις :
480820	stoa0121.stoa001.opp-grc1	ἔθετό τε μετὰ Τούσκων σπονδάς:	τε μετά  σπονδή :
480821	stoa0121.stoa001.opp-grc1	ναόν τε ᾠκοδόμησε ἐν τῷ καλουμένῳ Καπιτωλίῳ.	ναός τε οἰκοδομέω ἐν ὁ καλέω  .
480822	stoa0121.stoa001.opp-grc1	μετὰ ταῦτα πολιορκῶν τὴν Ἄρδεαν, πολίχνην δέκα καὶ ὀκτὼ σημείοις πόρρω τῆς Ῥώμης, τὴν ἀρχὴν ἀπέλαβεν.	μετά οὗτος πολιορκέω ὁ  , πολίχνη  καί   πρόσω ὁ Ῥώμη , ὁ ἀρχή ἀπολαμβάνω .
480823	stoa0121.stoa001.opp-grc1	ὁ γὰρ ὁμώνυμος αὐτοῦ παῖς ἐπιφανῆ γυναῖκα Λουκρητίαν, ἧς πολὺς ἦν ἐπὶ σωφροσύνῃ λόγος, Ταρκυνίῳ Κολλατίνῳ συνοικοῦσαν ἐβιάσατο.	ὁ γάρ ὁμώνυμος αὐτός παῖς  γυνή Λουκρητία , ὅς πολύς εἰμί ἐπί σωφροσύνη λόγος ,   συνοικέω βιάζω .
480824	stoa0121.stoa001.opp-grc1	τοῦτο ἐξήγγειλεν ἡ Λουκρητία τῷ τε ἀνδρὶ καὶ τῷ πατρί:	οὗτος ἐξαγγέλλω ὁ Λουκρητία τῷ τε ἀνήρ καί ὁ πατήρ :
480825	stoa0121.stoa001.opp-grc1	καὶ μηνύσασα τὸ πάθος ἐν ὀφθαλμοῖς αὐτῶν ἑαυτὴν διεχρήσατο.	καί μηνύω ὁ πάθος ἐν ὀφθαλμός αὐτός ἑαυτοῦ διαχράομαι .
480826	stoa0121.stoa001.opp-grc1	ἐνταῦθα δὲ Βροῦτος, γένει προσήκων τῷ Ταρκυνίῳ, τὸν δῆμον ἀθροίσας ἀφαιρεῖται τῆς βασιλείας τὸν Ταρκύνιον, πλείω ποιησάμενος τοῦ κοινοῦ λόγον ἢ τοῦ γένους.	ἐνταῦθα δέ Βροῦτος , γένος προσήκω τῷ  , ὁ δῆμος ἀθροίζω ἀφαιρέω ὁ βασίλεια ὁ  , πολύς ποιέω ὁ κοινός λόγος ἤ ὁ γένος .
480827	stoa0121.stoa001.opp-grc1	τούτῳ δὲ καὶ τοῦ δήμου τῷ δόγματι ἡ στρατιὰ συνηκολούθησε, μεθ̓ ἧς ἐπολιόρκει τὴν Ἄρδεαν:	οὗτος δέ καί ὁ δῆμος τῷ δόγμα ὁ στρατιά συνακολουθέω ,  ὅς πολιορκέω ὁ  :
480828	stoa0121.stoa001.opp-grc1	τετάρτῳ τε καὶ εἰκοστῷ ἔτει βασιλείας μετὰ τῆς γαμετῆς καὶ τῶν παίδων φυγὴν ἑαυτοῦ κατεψηφίσατο.	τέταρτος τε καί εἰκοστός ἔτος βασίλεια μετά ὁ γαμετή καί ὁ παῖς φυγή ἑαυτοῦ καταψηφίζομαι .
480829	stoa0121.stoa001.opp-grc1	οὕτως ὑπὸ βασιλεῦσιν ἑπτὰ τοῖς ὅλοις ἔτεσι διακοσίοις τεσσαράκοντα καὶ τρισὶ τὰ τῆς Ῥώμης διῳκήθη πράγματα.	οὕτως ὑπό βασιλεύς  ὁ ὅλος ἔτος διακόσιοι  καί  ὁ ὁ Ῥώμη  πρᾶγμα .
480830	stoa0121.stoa001.opp-grc1	μικρὰ δὲ ἧν ἔτι τὰ τῆς δυνάμεως αὐτῆς, τῶν ὁρίων αὐτῆς οὐδαμόθεν ὑπὲρ πεντεκαίδεκα σημείων ἐκτεινομένων.	μικρός δέ  ἔτι ὁ ὁ δύναμις αὐτός , ὁ ὅριος αὐτός οὐδαμόθεν ὑπέρ  σημεῖον  .
480831	stoa0121.stoa001.opp-grc1	Ἐντεῦθεν τὸ μετὰ τῶν βασιλέων ἐπαύσατο, μετηνέχθη δὲ εἰς τὴν τῶν ὑπάτων ἀρχήν.	ἐντεῦθεν ὁ μετά ὁ βασιλεύς ἐπαύω , μεταφέρω δέ εἰς ὁ ὁ ὕπατος ἀρχή .
480832	stoa0121.stoa001.opp-grc1	δύο δὲ ἦσαν οὗτοι καὶ ἐτήσιοι:	γε δέ εἰμί οὗτος καί ἐτήσιος :
480833	stoa0121.stoa001.opp-grc1	ὥστε κἂν ἕτερον φαῦλον συμβαίη εἷναι, καταφεύγειν ἐπὶ τὸν ἕτερον, τῷ δὲ χρόνῳ περατουμένην μετριωτέραν εἶναι τὴν δυναστείαν.	ὥστε ἐάν ἕτερος  συμβαίνω ἵημι , καταφεύγω ἐπί ὁ ἕτερος , τῷ δέ χρόνος  μέτριος εἰμί ὁ δυναστεία .
480834	stoa0121.stoa001.opp-grc1	ἀνάγκη γὰρ ἦν ἀρίστους εἶναι δημαγωγοὺς εἰδότας ὡς κατὰ τὸν χρόνον ἔσονται τῶν ἀρχομένων.	ἀνάγκη γάρ εἰμί ἄριστος εἰμί δημαγωγός οἶδα ὡς κατά ὁ χρόνος εἰμί ὁ ἄρχω .
480835	stoa0121.stoa001.opp-grc1	γίνονται τοίνυν ὕπατοι τῷ πρώτῳ ἔτει μετὰ τοὺς βασιλεῖς Λούκιος Ἰούνιος Βροῦτος ὁ τῆς Ταρκυνίου μάλιστα καθαιρέσεως αἰτιώτατος καὶ Ταρκύνιος Κολλατῖνος ὁ τῆς Λουκρητίας ἀνήρ, ἧς ὑβρισθείσης ἐπράχθη τὰ περὶ Ταρκύνιον:	γίγνομαι τοίνυν ὕπατος ὁ πρῶτος  μετά ὁ βασιλεύς Λούκιος Ἰούνιος Βροῦτος ὁ ὁ  μάλιστα καθαίρεσις αἴτιος καί Ταρκύνιος  ὁ ὁ Λουκρητία ἀνήρ ,  ὑβρίζω πράσσω ὁ περί Ταρκύνιος :
480836	stoa0121.stoa001.opp-grc1	ἀλλ̓ ὁ Κολλατῖνος εὐθὺς τῆς ἐξουσίας ἀφῃρέθη:	ὁ  εὐθύς ὁ ἐξουσία ἀφαιρέω :
480837	stoa0121.stoa001.opp-grc1	ʽἔδοξε γὰρ μηδένα ἐπὶ τῆς Ῥώμης εἶναι Ταρκύνιον ὀνομαζόμενον̓ καὶ τῆς οὐσίας προσαφαιρεθεὶς ἀπεώσθη τῆς πόλεως.	γάρ  ἐπί ὁ Ῥώμη εἰμί   καί ὁ οὐσία   ὁ πόλις .
480838	stoa0121.stoa001.opp-grc1	ἀντικατέστη δὲ αὐτῷ Λούκιος Οὐαλέριος Πουβλικόλας.	δέ αὐτός Λούκιος Οὐαλέριος  .
480839	stoa0121.stoa001.opp-grc1	Τούτων οὖν τὴν ὕπατον ἐχόντων ἀρχὴν ὁ τῆς βασιλείας ἀφαιρεθεὶς Ταρκύνιος ἐπηγάγετο τῇ Ῥώμῃ πόλεμον.	οὗτος οὖν ὁ ὕπατος ἔχω ἀρχή ὁ ὁ βασίλεια ἀφαιρέω Ταρκύνιος ἐπάγω ὁ Ῥώμη πόλεμος .
480840	stoa0121.stoa001.opp-grc1	καὶ συναγείρας ἔθνη πολλὰ δἰ ὅπλων ἔσπευδεν ἐπανελθεῖν εἰς τὴν βασιλείαν.	καί συναγείρω ἔθνος πολύς  ὅπλον σπεύδω ἐπανέρχομαι εἰς ὁ βασιλεία .
480841	stoa0121.stoa001.opp-grc1	ὡς δὲ τὸ πρῶτον συνέμιξαν, ὁ μὲν βροῦτος καὶ ὁ Ταρκυνίου παῖς ἀλλήλους ἀνεῖλον:	ὡς δέ ὁ  συμμείγνυμι , ὁ μέν  καί ὁ Ταρκύνιος παῖς ἀλλήλων ἀναιρέω :
480842	stoa0121.stoa001.opp-grc1	οἱ δὲ λοιποὶ Ῥωμαῖοι ταύτῃ τῇ μάχῃ νικήσαντες ἀνεχώρησαν ἐπ̓ οἴκου.	ὁ δέ λοιπός  οὗτος ὁ μάχη νικάω ἀναχωρέω  οἶκος .
480843	stoa0121.stoa001.opp-grc1	αἱ τοίνυν γυναῖκες ὡς τῆς σεμνότητος καὶ σωφροσύνης ὑπέρμαχόν τε καὶ προστάτην ἐνιαυσιαίῳ πένθει καθάπερ πατέρα κοινὸν ἐτίμησαν.	ὁ τοίνυν γυνή ὡς ὁ σεμνότης καί σωφροσύνη  τε καί   πένθος καθά πατήρ κοινός τιμάω .
480844	stoa0121.stoa001.opp-grc1	Πουβλικόλας δὲ Σπούριον Λουκρήτιον Τρικιπιτῖνον κοινωνὸν ἑαυτῷ καὶ συνύπατον ἐχειροτόνησε, τὸν πατέρα τῆς Λουκρητίας.	δέ Σπούριος Λουκρήτιος   ἑαυτοῦ καί  χειροτονέω , ὁ πατήρ ὁ Λουκρητία .
