id	filename	tokens	lemmas
36337	tlg5034.tlg001d.perseus-grc1	ὁ δὲ Σίνις Ποσειδῶνος παῖς, ὃς δένδρα κάμπτων, εἶτα συνδεσμῶν εἰς ταῦτα τοὺς παριόντας, ἀθρόως ἀφιεὶς τὰ δένδρα, οὕτω διέφθειρεν.	ὁ δέ  Ποσειδῶν παῖς , ὅς δένδρον κάμπτω , εἶτα  εἰς οὗτος ὁ πάρειμι2 , ἀθρόος ἀφίημι ὁ δένδρον , οὕτως διαφθείρω .
36338	tlg5034.tlg001d.perseus-grc1	οἱ δὲ ἐπὶ Μελικέρτῃ, ὅτε τῷ Ἰσθμῷ ἄταφος προσεπελάσθη, καὶ μεταξὺ λιμοῦ τὴν Κορινθίων πόλιν κατασχόντος, τοῦ θεοῦ εἰπόντος οὐκ ἄλλην ἔσεσθαι τῶν κακῶν λύσιν ἢ τὴν ἐκείνου κηδείαν καὶ τιμὴν δι’ ἀγῶνος ἐπιταφίου·	ὁ δέ ἐπί Μελικέρτης , ὅτε τῷ ἰσθμός ἄταφος  , καί  λιμός ὁ  πόλις κατέχω , ὁ θεός λέγω οὐ ἄλλος εἰμί ὁ κακός λύσις τίη ὁ ἐκεῖνος κηδεία καί τιμή διά ἀγών  ·
36339	tlg5034.tlg001d.perseus-grc1	τοῦτο δὲ πρὸς ὀλίγον ποιησάντων τῶν Κορινθίων λιμὸς πάλιν ἐπέθετο, καὶ ἔχρησεν ὁ θεὸς αἰώνιον τὴν εἰς τὸν ἥρωα τιμὴν ὑπάρχειν, καὶ στέφανον σελίνου διὰ τὸ καταχθόνιον εἶναι τὸ φυτόν·	οὗτος δέ πρός ὀλίγος ποιέω ὁ   πάλιν ἐπιτίθημι , καί χράω2 ὁ  αἰώνιος ὁ εἰς ὁ ἥρως τιμή ὑπάρχω , καί στέφανος  διά ὁ καταχθόνιος εἰμί ὁ φυτόν ·
36340	tlg5034.tlg001d.perseus-grc1	ὕστερον μέντοι καὶ τῷ θεῷ προσένειμαν τὸν ἀγῶνα ἐναλλὰξ ἐπιτελοῦντες, καὶ πίτυϊ λοιπὸν ἐστεφάνουν διὰ τὴν πρὸς τὴν θάλασσαν ὁμοειδίαν τοῦ φυτοῦ καὶ διὰ τὸ ἄκαρπον αὐτὴν εἶναι.	ὕστερον  καί ὁ θεός προσνέμω ὁ ἀγών ἐναλλάξ ἐπιτελέω , καί  λοιπός στεφανόω διά ὁ πρός ὁ θάλασσα  ὁ  καί διά ὁ  αὐτός εἰμί .
36341	tlg5034.tlg001d.perseus-grc1	ὥσπερ τὴν θάλασσαν·	ὥσπερ ὁ θάλασσα ·
36342	tlg5034.tlg001d.perseus-grc1	διὸ καὶ ἀτρύγετος·	διό καί ἀτρύγετος ·
36343	tlg5034.tlg001d.perseus-grc1	εἶτα σημαίνοντες, ὡς οὐδὲν κέρδος τοῖς νικῶσιν ἀπὸ τοῦ στεφάνου πλὴν δόξης, ὅπερ καὶ ἐν Ὀλυμπία ἐποίησαν, κοτίνῳ στεφανοῦντες.	εἶτα σημαίνω , ὡς οὐδείς κέρδος ὁ νικάω ἀπό ὁ στέφανος πλήν δόξα , ὅς καί ἐν  ποιέω ,  στεφανόω .
36344	tlg5034.tlg001d.perseus-grc1	πάντας δὲ εἰκότως τοὺς γενομένους ὑπερηφάνους καὶ γενναίους Ποσειδῶνος παῖδάς φασιν οἱ ποιηταὶ, εἰς τὸ τῆς θαλάσσης ἄγριον καὶ οὐ σταθερὸν ἀφορῶντες κἀκεῖθεν τὴν εἰκόνα τοῦ τοιούτου λαμβάνοντες·	πᾶς δέ εἰκός ὁ γίγνομαι ὑπερήφανος καί γενναῖος Ποσειδῶν  φημί ὁ ποιητής , εἰς ὁ ὁ θάλασσα ἄγριος καί οὐ σταθερός ἀφοράω ἐκεῖθεν ὁ εἰκών ὁ τοιοῦτος λαμβάνω ·
36345	tlg5034.tlg001d.perseus-grc1	ὅπερ καὶ Ὅμηρος ὑποδηλῶν λέγει(Π 34)·	ὅς καί Ὅμηρος  λέγω ( Π  ) ·
36346	tlg5034.tlg001d.perseus-grc1	γλαυκὴ δέ σ᾿ ἔτικτε θάλασσα πέτραι τ᾿ ἠλίβατοι, ὅτι τοι νόος ἐστὶν ἀπηνής.	γλαυκός δέ  τίκτω θάλασσα πέτρα  ἠλίβατος , ὅτι2 τοι νόος εἰμί ἀπηνής .
36347	tlg5034.tlg001d.perseus-grc1	οἱ δὲ κομίσαντες τὸ σῶμα τοῦ Μελικέρτου ἀπὸ τὴς Σχοινουντίας.	ὁ δέ κομίζω ὁ σῶμα ὁ Μελικέρτης ἀπό   .
36348	tlg5034.tlg001d.perseus-grc1	ἐκεῖ γὰρ ἐξερρίφη, Ἀμφίμαχος καὶ Δονακῖνος ἐκαλοῦντο.	ἐκεῖ γάρ ἐκρίπτω , Ἀμφίμαχος καί  καλέω .
36349	tlg5034.tlg001d.perseus-grc1	c.	.
36350	tlg5034.tlg001d.perseus-grc1	ἄλλως.	ἄλλος .
36351	tlg5034.tlg001d.perseus-grc1	τὸν τῶν Ἰσθμιονικῶν ἀγῶνα τεθῆναί φασι δι’ αἰτίαν τοιαύτην.	ὁ ὁ  ἀγών τίθημι φημί διά αἰτία τοιοῦτος .
36352	tlg5034.tlg001d.perseus-grc1	Ἰνὼ ὑπὸ Ἀθάμαντος ἀναιρεθῆναι μέλλουσα, κατὰ μανίαν προανῃρημένου τοῦ υἱοῦ αὐτῆς Λεάρχου, καὶ αὐτὴ μανεῖσα, τὸν λοιπὸν παῖδα Μελικέρτην ἁρπάσασα διὰ Γερανείας τοῦ ὄρους τοῦ Μεγαρικοῦ φυγοῦσα καὶ στᾶσα ἐπὶ τῆς καλουμένης Μολουρίδος πέτρας ἥλατο σὺν τῷ βρέφει εἰς τὴν ὑποκειμένην θάλασσαν.	Ἰνώ ὑπό Ἀθάμας ἀναιρέω μέλλω , κατά μανία  ὁ υἱός αὐτός Λέαρχος , καί αὐτός  , ὁ λοιπός παῖς Μελικέρτης ἁρπάζω διά Γεράνεια ὁ ὄρος ὁ Μεγαρικός φεύγω καί ἵστημι ἐπί ὁ   πέτρα ἅλλομαι σύν τῷ  εἰς ὁ  θάλασσα .
36353	tlg5034.tlg001d.perseus-grc1	αὐτοὺς μὲν οὖν λόγος ἔχει ἀποτεθεῶσθαι, καὶ τὴν μὲν μετωνομάσθαι ἀντὶ Ἰνοῦς Λευκοθέαν, τὸν δὲ ἀντὶ Μελικέρτου Παλαίμονα·	αὐτός μέν οὖν λόγος ἔχω  , καί ὁ μέν μετονομάζω ἀντί Ἰνώ  , ὁ δέ ἀντί Μελικέρτης Παλαίμων ·
36354	tlg5034.tlg001d.perseus-grc1	τὸ δὲ τοῦ παιδὸς σῶμα ἐκκομισθὲν ὑπὸ δελφῖνος εἰς τὸν Ἰσθμὸν εὗρε Σίσυφος ὁ τότε τῆς Κορίνθου βασιλεύων καὶ ἔθαψε διὰ τὴν συγγένειαν·	ὁ δέ ὁ  σῶμα ἐκκομίζω ὑπό δελφίς εἰς ὁ ἰσθμός εὑρίσκω Σίσυφος ὁ τότε ὁ Κόρινθος βασιλεύω καί θάπτω διά ὁ συγγένεια ·
36355	tlg5034.tlg001d.perseus-grc1	ἦν γὰρ Ἀθάμαντος παῖς.	εἰμί γάρ Ἀθάμας παῖς .
36356	tlg5034.tlg001d.perseus-grc1	ἕτεροι δὲ Σίσυφός τε καὶ Ἀθάμας Αἰόλου παῖδες τοῦ Διός.	ἕτερος δέ  τε καί Ἀθάμας Αἴολος παῖς ὁ Ζεύς .
36357	tlg5034.tlg001d.perseus-grc1	ἐκάλεσαν δὲ τὸν ἀγῶνα Ἴσθμια ἀπὸ τοῦ διείργοντος τὰς δύο θαλάσσας Ἰσθμοῦ.	καλέω δέ ὁ ἀγών  ἀπό ὁ διείργω ὁ γε  ἰσθμός .
36358	tlg5034.tlg001d.perseus-grc1	στέφος δέ ἐστι τοῦ ἀγῶνος πίτυς·	δέ εἰμί ὁ ἀγών  ·
36359	tlg5034.tlg001d.perseus-grc1	τὸ δὲ ἀνέκαθεν σέλινα καὶ αὐτοῦ ἦν ὁ στέφανος.	ὁ δέ ἀνέκαθεν σέλινον καί αὐτός εἰμί ὁ στέφανος .
36360	tlg5034.tlg001d.perseus-grc1	d.	.
36361	tlg5034.tlg001d.perseus-grc1	ἄλλως.	ἄλλος .
36362	tlg5034.tlg001d.perseus-grc1	τὰ Ἴσθμια ἄγεται τῷ Μελικέρτῃ.	ὁ Ἴσθμιος ἄγω ὁ Μελικέρτης .
36363	tlg5034.tlg001d.perseus-grc1	Ἀθάμαντος μανέντος διὰ χόλον τῆς Ἥρας καὶ σφάξαντος ἕνα τῶν παίδων τὸν Λέαρχον, μέλλοντος δὲ ἅμα εἰς ζέοντα λέβητα βαλεῖν καὶ τὸν Μελικέρτην, προλαβοῦσα ἡ Ἰνὼ κλέπτει·	Ἀθάμας μαίνομαι διά χόλος ὁ Ἥρα καί σφάζω ἕνος ὁ παῖς ὁ Λέαρχος , μέλλω δέ ἅμα εἰς  λέβης βάλλω καί ὁ Μελικέρτης , προλαμβάνω ὁ Ἰνώ κλέπτω ·
36364	tlg5034.tlg001d.perseus-grc1	διωκομένη δὲ ἅλλεται εἰς θάλασσαν μετὰ τοῦ παιδός·	διώκω δέ  εἰς θάλασσα μετά ὁ παῖς ·
36365	tlg5034.tlg001d.perseus-grc1	Νηρεΐδες δὲ αὐτὴν ἔσωσαν, αἵ καὶ θεὸν αὐτὴν ἐποίησαν·	δέ αὐτός εἰσωθέω , ὁ καί  αὐτός ποιέω ·
36366	tlg5034.tlg001d.perseus-grc1	φανεῖσα δὲ μία τῷ Σισύφῳ εἶπεν ἄγειν τὸν ἀγῶνα.	φαίνω δέ  τῷ Σίσυφος λέγω ἄγω ὁ ἀγών .
36367	tlg5034.tlg001d.perseus-grc1	ἐσιωπήθη δὲ πρὸς χρόνον διὰ τοὺς λῃστάς, Θησεὺς δὲ ἐλθὼν ἐκάθηρε τοὺς τόπους καὶ ἦγε δεύτερον.	δέ πρός χρόνος διά ὁ λῃστής , Θησεύς δέ ἔρχομαι καθαίρω ὁ τόπος καί ἄγω δεύτερος .
36368	tlg5034.tlg001d.perseus-grc1	Scholia in Isthmionicarum carmen I.	.
36369	tlg5034.tlg001d.perseus-grc1	Τῆς πρώτης ᾠδῆς τῶν Ἰσθμίων ἡ στροφὴ καὶ ἀντίστροφος κώλων ἑπτά.	πρῶτος ᾠδή ὁ Ἴσθμιος ὁ  καί ἀντίστροφος κῶλον  .
36370	tlg5034.tlg001d.perseus-grc1	τὸ α΄ ἐγκωμιολογικόν.	ὁ   .
36371	tlg5034.tlg001d.perseus-grc1	τὸ β΄ ἐγκωμιολογικὸν παρὰ τὴν τελευταίαν συλλαβήν.	ὁ   παρά ὁ τελευταῖος συλλαβή .
36372	tlg5034.tlg001d.perseus-grc1	τὸ γ΄ ἰαμβέλεγος τὴν τελευταίαν συλλαβὴν μετατιθεὶς ἐπὶ τὴν ἄρχουσαν.	ὁ   ὁ τελευταῖος συλλαβή  ἐπί ὁ ἄρχω .
36373	tlg5034.tlg001d.perseus-grc1	γεγένηται δὲ καὶ παρὰ τὸ Σαπφικὸν, συστεῖλαν τὴν παρατέλευτον, πλεονάσαν μιᾷ συλλαβῇ.	γίγνομαι δέ καί παρά ὁ  ,  ὁ  , πλεονάζω  συλλαβή .
36374	tlg5034.tlg001d.perseus-grc1	τὸ δ΄ ὅμοιον τῷ β΄.	ὁ  ὅμοιος τῷ  .
36375	tlg5034.tlg001d.perseus-grc1	τὸ ε΄ προσοδιακόν.	ὁ   .
36376	tlg5034.tlg001d.perseus-grc1	τὸ ς΄ Πινδαρικὸν ἐκ Σαπφικοῦ πλεονάσαν χοριάμβῳ καὶ συστεῖλαν τὴν παρατέλευτον.	ὁ   ἐκ  πλεονάζω  καί  ὁ  .
36377	tlg5034.tlg001d.perseus-grc1	τὸ ζ΄ Εὐριπίδειον.	ὁ  Εὐριπίδειος .
36378	tlg5034.tlg001d.perseus-grc1	ἡ ἐπῳδὸς κώλων ἕνδεκα.	ὁ ἐπῳδός κῶλον  .
36379	tlg5034.tlg001d.perseus-grc1	τὸ α΄ ἰαμβέλεγος, ἢ πεντάμετρον καταληκτικὸν δακτυλικόν.	ὁ   , ἤ   δακτυλικός .
36380	tlg5034.tlg001d.perseus-grc1	τὸ β΄ ἰαμβικὸν μονόμετρον καταληκτικὸν δύο συλλαβαῖς.	ὁ     γε συλλαβή .
36381	tlg5034.tlg001d.perseus-grc1	τὸ γ΄ δακτυλικὸν τρίμετρον ἀκατάληκτον.	ὁ    ἀκατάληκτος .
36382	tlg5034.tlg001d.perseus-grc1	τὸ δ΄ δακτυλικὸν τετράμετρον βουκολικόν.	ὁ   τετράμετρος βουκολικός .
36383	tlg5034.tlg001d.perseus-grc1	τὸ ε΄ δακτυλικὸν πενθημιμερές.	ὁ    .
36384	tlg5034.tlg001d.perseus-grc1	τὸ ς΄ τροχαϊκὸν ἢ ἐπίτριτος.	ὁ   τίη  .
36385	tlg5034.tlg001d.perseus-grc1	τὸ ζ΄ ἰαμβέλεγος.	ὁ   .
36386	tlg5034.tlg001d.perseus-grc1	τὸ η΄ ἰαμβικὸν πενθημιμερές.	ὁ    .
36387	tlg5034.tlg001d.perseus-grc1	τὸ θ΄ ὅμοιον τῷ( Archil.	ὁ  ὅμοιος τῷ (  .
36388	tlg5034.tlg001d.perseus-grc1	fr.	.
36389	tlg5034.tlg001d.perseus-grc1	94, 2 ) τίς σὰς παρήειρε φρένας.	,   τις  παραείρω φρήν .
36390	tlg5034.tlg001d.perseus-grc1	τὸ ι΄ προσοδιακὸν ἑνδεκάσημον ἐνδέον συλλαβῇ τοῦ Ἀρχιλοχείου ἢ τοῦ( Archil.	ὁ     συλλαμβάνω ὁ  ἤ ὁ (  .
36391	tlg5034.tlg001d.perseus-grc1	fr.	.
36392	tlg5034.tlg001d.perseus-grc1	79) Ἐρασμονίδη Χαρίλαε.	)   .
36393	tlg5034.tlg001d.perseus-grc1	τὸ ια΄ Στησιχόρειον.	ὁ   .
36394	tlg5034.tlg001d.perseus-grc1	Inscr.	.
36395	tlg5034.tlg001d.perseus-grc1	a.	.
36396	tlg5034.tlg001d.perseus-grc1	Γέφραφε τὴν ᾠδὴν Ἡροδότῳ τῷ Θηβαίῳ, τινὲς δὲ Ὀρχομενίῳ.	ὁ ᾠδή Ἡρόδοτος ὁ  ,  δέ  .
36397	tlg5034.tlg001d.perseus-grc1	βέλτιον δὲ Θηβαίῳ ἐπιγεγράφθαι·	βελτίων δέ  ἐπιγράφω ·
36398	tlg5034.tlg001d.perseus-grc1	καὶ γὰρ ταῖς Θήβαις προσδιαλέγεται.	καί γάρ ὁ Θῆβαι προσδιαλέγομαι .
36399	tlg5034.tlg001d.perseus-grc1	καὶ ἑξῆς( 10) δέ φησιν·	καί ἑξῆς (  ) δέ φημί ·
36400	tlg5034.tlg001d.perseus-grc1	ἐπεὶ στεφάνους ἓξ ὤπασε Κάδμου στρατῷ, τουτέστι τοῖς Θηβαίοις.	ἐπεί   ὀπάζω Κάδμος στρατός ,  ὁ  .
36401	tlg5034.tlg001d.perseus-grc1	καὶ πάλιν περὶ αὐτοῦ λέγων φησί( 66)·	καί πάλιν περί αὐτός λέγω φημί (  ) ·
36402	tlg5034.tlg001d.perseus-grc1	τιμὰν ἑπταπύλοις Θήβαισι τεύχοντα.	τιμή ἑπτάπυλος Θῆβαι  .
36403	tlg5034.tlg001d.perseus-grc1	τὸ δὲ ἐξαπατῆσαν τοὺς γράφοντας Ὀρχομενίῳ ἐστὶ τὸ Ὀρχομενοῖο πατρῴαν ἄρουραν( 35).	ὁ δέ  ὁ γράφω  εἰμί ὁ  πατρῷος ἄρουρα (  ) .
36404	tlg5034.tlg001d.perseus-grc1	πρὸς ὅ φησιν ὁ Δίδυμος, ὅτι εἰκός ἐστι τὸν πατέρα Ἡροδότου Ἀσωπόδωρον διά τινας πολιτικὰς στάσεις εἰς τὸν Ὀρχομενὸν μεταστάντα ὕστερόν τε εἰς Θήβας κατελθόντα ἐπίτιμον γενέσθαι.	πρός ὅς φημί ὁ Δίδυμος , ὅτι2 ἔοικα εἰμί ὁ πατήρ Ἡρόδοτος  διά τις πολιτικός στάσις εἰς ὁ  μεθίστημι ὕστερον τε εἰς Θῆβαι κατέρχομαι ἐπίτιμος γίγνομαι .
36405	tlg5034.tlg001d.perseus-grc1	τοῦτο γοῦν καὶ τὸν Πίνδαρον αἰνιττόμενον φάναι( 36)·	οὗτος γοῦν καί ὁ Πίνδαρος  φημί (  ) ·
36406	tlg5034.tlg001d.perseus-grc1	ἅ νιν ἐρειδόμενον ναυαγίαις ἐξ ἀμετρήτας ἁλὸς ἐν κρυοέσσᾳ δέξατο συντυχίᾳ.	ὁ  ἐρείδω ναυαγία ἐκ  ἅλς ἐν  δέχομαι συντυχία .
36407	tlg5034.tlg001d.perseus-grc1	ναυαγίαν γὰρ εἶπε τὴν ἐκ τῆς πατρίδος εἰς τὸν Ὀρχομενὸν φυγήν.	ναυαγία γάρ λέγω ὁ ἐκ ὁ πατρίς εἰς ὁ  φυγή .
36408	tlg5034.tlg001d.perseus-grc1	b.	.
36409	tlg5034.tlg001d.perseus-grc1	ἄλλως.	ἄλλος .
36410	tlg5034.tlg001d.perseus-grc1	οἱ Κεῖοι Δηλιακὸν παιᾶνα ἠξίουν τὸν ποιητὴν γράψαι.	ὁ   Παιάν ἀξιόω ὁ ποιητής γράφω .
36411	tlg5034.tlg001d.perseus-grc1	ἀρξαμένου οὖν γράφειν ἐκείνοις ἐπῆλθεν ἡ νίκη Ἡροδότου Θηβαίου πολίτου, εἰς ὃν προέκρινε μᾶλλον σκέψασθαι, ἀναβαλλόμενος τὸ τοῦ θεοῦ καὶ τῶν Κείων.	ἄρχω οὖν γράφω ἐκεῖνος ἐπέρχομαι ὁ νίκη Ἡρόδοτος Θηβαῖος πολίτης , εἰς ὅς προκρίνω μᾶλλον  , ἀναβάλλω ὁ ὁ θεός καί ὁ  .
36412	tlg5034.tlg001d.perseus-grc1	διὸ καὶ τὴν εἰσβολὴν πεποίηται τοῦ ἐπινίκου ὁ Πίνδαρος, συγγνῶναι παρακαλῶν τὴν Δῆλον αὐτῷ προυργιαίτερον θεμένῳ τὴν πατρίδα τὰς Θήβας, διὰ τὸ Ἡροδότῳ βούλεσθαι τὸν ἐπίνικον συντάξαι Θηβαίω ὄντι.	διό καί ὁ εἰσβολή ποιέω ὁ  ὁ Πίνδαρος ,  παρακαλέω ὁ Δῆλος αὐτός προὔργου  ὁ πατρίς ὁ Θῆβαι , διά ὁ Ἡρόδοτος βούλομαι ὁ ἐπίνικος συντάσσω  εἰμί .
36413	tlg5034.tlg001d.perseus-grc1	μέλλοντος γὰρ Κείοις γράφειν προσοδιακὸν παιᾶνα καὶ ὑπογύου ὄντος τοῦ χρόνου, καθ’ ὃν ἔδει συντετελέσθαι τὸ ποίημα τὸ Δηλιακὸν, ἔτι περὶ τὴν γραφὴν ἀσχολούμενος μεταξὺ Ἡροδ του Θηβαίου ὄντος καὶ νικήσαντος τὰ Ἴσθμια, ἐάσας ἀσυμπέραστον τὸ εἰς Δῆλον ποίημα συντάττει τῷ Ἡροδότῳ τὸν ἐπίνικον.	μέλλω γάρ  γράφω  Παιάν καί  εἰμί ὁ χρόνος , κατά ὅς δέω  ὁ ποίημα ὁ Δηλιακός , ἔτι περί ὁ γραφή  μεταξύ  ὁ  εἰμί καί νικάω ὁ Ἴσθμια , ἐάω  ὁ εἰς Δῆλος ποίημα  τῷ Ἡρόδοτος ὁ ἐπίνικος .
36414	tlg5034.tlg001d.perseus-grc1	τὰ δὲ Ἴσθμια διὰ τριετηρίδος ἄγεται.	ὁ δέ Ἴσθμιος διά τριετηρίς ἄγω .
36415	tlg5034.tlg001d.perseus-grc1	a.	.
36416	tlg5034.tlg001d.perseus-grc1	Μᾶτερ ἐμά:	μήτηρ  :
36417	tlg5034.tlg001d.perseus-grc1	παρόσον καὶ ὁ Πίνδαρος Θηβαῖος.	καί ὁ Πίνδαρος Θηβαῖος .
36418	tlg5034.tlg001d.perseus-grc1	τοῦτο γὰρ τὸ πρὸς τὸν Ἡρόδοτον δίκαιον καθίστησι τὸν λόγον πρὸς τὴν Θήβην καὶ τῶν ἐν χερσὶν ἀφέμενον παρέθηξε καὶ τῆς τοῦ ἐπινίκου γραφῆς φροντίσαι.	οὗτος γάρ  πρός ὁ Ἡρόδοτος δίκαιος καθίστημι ὁ λόγος πρός ὁ Θῆβαι καί ὁ ἐν χείρ   καί ὁ ὁ  γραφή φροντίζω .
36419	tlg5034.tlg001d.perseus-grc1	ἐν ταὐτῷ δὲ καὶ πρὸς τὴν πατρίδα καὶ πρὸς τὴν ἡρωΐδα, ἀφ’ ἧς ἡ πόλις καλεῖται, τοὺς λόγους ποιεῖται·	ἐν αὐτός δέ καί πρός ὁ πατρίς καί πρός ὁ  , ἀπό ὅς ὁ πόλις καλέω , ὁ λόγος ποιέω ·
36420	tlg5034.tlg001d.perseus-grc1	ἡ γὰρ χρύσασπις ἐπὶ τῆς ἡρωίδος, ἣν Ἀσωποῦ καὶ Μετώπης τῆς Λάδωνός φασιν.	ὁ γάρ χρύσασπις ἐπί ὁ ἡρωίς , ὅς Ἀσωπός καί Μετώπη ὁ Λάδων φημί .
36421	tlg5034.tlg001d.perseus-grc1	b.	.
36422	tlg5034.tlg001d.perseus-grc1	ὁ δὲ νοῦς·	ὁ δέ νόος ·
36423	tlg5034.tlg001d.perseus-grc1	ὦ Θήβη ἐμὴ μῆτερ, τὸ σὸν πρᾶγμα κα πάσης ἀσχολίας κρεῖσσον προτίθημι καὶ κρίνω μηδαμῶς μοι ἡ τραχεῖα καὶ πετρώδης Δῆλος νεμεσήσειεν, ἐφ’ ᾗ νῦν πᾶς ἔγκειμαι.	ὦ Θῆβαι  μήτηρ , ὁ  πρᾶγμα  πᾶς ἀσχολία κρείσσων προτίθημι καί κρίνω μηδαμῶς ἐγώ ὁ τραχύς καί πετρώδης Δῆλος  , ἐπί ὅς νῦν πᾶς ἔγκειμαι .
36424	tlg5034.tlg001d.perseus-grc1	τί βέλτιον ἢ προσφιλέστερον τοῖς ἀγαθοῖς τῆς ἑαυτῶν πατρίδος;	τι βελτίων τίη προσφιλής ὁ ἀγαθός ὁ ἑαυτοῦ πατρίς ;
36425	tlg5034.tlg001d.perseus-grc1	φησί.	φημί .
36426	tlg5034.tlg001d.perseus-grc1	τὸ γὰρ κεδνῶν τοκέων ἀντὶ τοῦ τῆς πατρίδος.	ὁ γάρ κεδνός  ἀντί ὁ ὁ πατρίς .
36427	tlg5034.tlg001d.perseus-grc1	c.	.
36428	tlg5034.tlg001d.perseus-grc1	χρύσασπι:	:
36429	tlg5034.tlg001d.perseus-grc1	ἀντὶ τοῦ τιμία κατὰ τὰ ὅπλα·	ἀντί ὁ  κατά ὁ ὅπλον ·
36430	tlg5034.tlg001d.perseus-grc1	ἐκ δὲ τούτου, ὦ γενναίους ἔχουσα ἄνδρας.	ἐκ δέ οὗτος , ὦ γενναῖος ἔχω ἀνήρ .
36431	tlg5034.tlg001d.perseus-grc1	κραναά:	:
36432	tlg5034.tlg001d.perseus-grc1	τραχεῖα καὶ πετρώδης ἡ νῆσος·	τραχύς καί πετρώδης ὁ νῆσος ·
