id	filename	tokens	lemmas
1113193	stoa0146d.stoa001.opp-grc1	καὶ εἴθε μὲν ἄχρι τούτων ἔφθασεν αὐτῶν ἡ ματαιοπονία καὶ μὴ τὸν μονογενῆ τὸν ἐκ τῶν κόλπων τοῦ πατρὸς καταβάντα Χριστόν, Μαρίας τινὸς γυναικὸς ἔλεγον εἶναι υἱόν, ἐξ αἴματος κοὶ σαρκὸς καὶ τῆς ἄλλης δυσωδίας τῶν γυναικῶν γεγεννῆσθαι.	καί  μέν ἄχρι οὗτος φθάνω αὐτός ὁ ματαιοπονία καί μή ὁ μονογενής ὁ ἐκ ὁ  ὁ πατήρ καταβαίνω Χριστός , Μαρία  γυνή λέγω εἰμί υἱός , ἐκ   σάρξ καί ὁ ἄλλος δυσωδία ὁ γυνή γεννάω .
1113194	stoa0146d.stoa001.opp-grc1	καὶ ἵνα μὴ τὰ πολλὰ διὰ τῆσδε τῆς ἐπιστολῆς γράφων εἰς μῆκος χρόνου σιασύρω σου τὴν ἐπιείκειαν, οὐκ ἔχων τὰς φυσικὰς φράσεις, ἐπὶ τούτοις ἀρκεσθήσομαι.	καί ἵνα μή ὁ πολύς διά ὅδε ὁ ἐπιστολή γράφω εἰς μῆκος χρόνος   ὁ ἐπιείκεια , οὐ ἔχω ὁ φυσικός φράσις , ἐπί οὗτος  .
1113195	stoa0146d.stoa001.opp-grc1	τὸ δ' ὅλου γνώσῃ παρόντος μου πρὸς σέ, εἴγε τῆς σεαυτοῦ σωτηρίας ἔτι φείδῃ.	ὁ   γιγνώσκω πάρειμι  πρός  , εἰ ὁ σεαυτοῦ σωτηρία ἔτι  .
1113196	stoa0146d.stoa001.opp-grc1	οὔδὲ γὰρ βρόχον τινὶ ἐπιβάλλω, ὡς οἱ τῶν πολλῶν ἀφρονέστεροι ποιοῦσιν.	γάρ βρόχος  ἐπιβάλλω , ὡς ὁ ὁ πολύς  ποιέω .
1113197	stoa0146d.stoa001.opp-grc1	νόει νόει ἃ λέγω.	νοέω νοέω ὅς λέγω .
1113198	stoa0146d.stoa001.opp-grc1	τέκνον τιμιώτατε.	τέκνον  .
1113199	stoa0146d.stoa001.opp-grc1	( VII), Mάρκελλος, ἀνὴρ ἐπίσημος, Μανιχαίῳ τῷ διὰ τῆς ἐπιστολῆς δηλουμένῳ, χαίρειν.	(  ,  , ἀνήρ ἐπίσημος ,  τῷ διά ὁ ἐπιστολή  , χαίρω .
1113200	stoa0146d.stoa001.opp-grc1	τὴν τὴν μὲν ὑπὸ σοῦ γραφεῖσαν ἐπιστολὴν προσηκάμην, τὸν δὲ Τύρβωνα προσεδεξάμην κατὰ φιλοφροσύνην ἐμήν, τῶν δὲ γραμάτων τὸν νοῦν οὑδαμῶς ἔγνων, εἰ μὴ σὺ παραγενόμενος φράσῃς ἡμῖν καταλογάδην ἔκαστον, ὡς ὑπέσχου διὰ τῆς ἐπιστολῆς.	ὁ ὁ μέν ὑπό σός γράφω ἐπιστολή προσίημι , ὁ δέ   κατά φιλοφροσύνη ἐμός , ὁ δέ  ὁ νόος  γιγνώσκω , εἰ μή  παραγίγνομαι φράζω  καταλογάδην  , ὡς ὑπέχω διά ὁ ἐπιστολή .
1113201	stoa0146d.stoa001.opp-grc1	ἔρρωσθε.	.
1113202	stoa0146d.stoa001.opp-grc1	( XXV).	(  .
1113203	stoa0146d.stoa001.opp-grc1	Εἰ τὴν τοῦ Μάνη πίστιν θέλετε μαθεῖν, παρ’ ἐμοῦ ἀκούσατε συντόμως.	εἰ ὁ ὁ  πίστις ἐθέλω μανθάνω , παρά  ἀκούω σύντομος .
1113204	stoa0146d.stoa001.opp-grc1	οὗτος δύο σέβει θεοὺς ἀγεννήτους, αὐτοφυεῖς, ἀἵδίους, ἴνα τῷ ἑνὶ ἀντικείμενον.	οὗτος γε σέβομαι   , αὐτοφυής ,  , ἴς ὁ   .
1113205	stoa0146d.stoa001.opp-grc1	καὶ τὸν μὲν ἀγαθόν, τὸν δὲ πονηρὸν εἰσηγεῖται, φῶς τῷ ἐνὶ ὅνομα θέμενος καὶ τῷ ἐτέρῳ σκότος·	καί ὁ μέν ἀγαθός , ὁ δέ πονηρός  , φάος τῷ ἐν   καί τῷ  σκότος ·
1113206	stoa0146d.stoa001.opp-grc1	καὶ τοῦ μὶν φωτὸς εῖναι μέρος τὴν ἐν ἀνθρώποις ψυχήν, τοῦ δὲ σκότους τὸ σῶμα καὶ τὸ τῆς ὕλης δημιούργημα.	καί ὁ  φώς  μέρος ὁ ἐν ἄνθρωπος ψυχή , ὁ δέ  ὁ σῶμα καί ὁ ὁ ὕλη δημιούργημα .
1113207	stoa0146d.stoa001.opp-grc1	μῖξιν δὲ ἤτοι σύγκρασιν τοῦτον λέγει γεγονέναι τὸν τρόπον, ἀπεικάζων τοὺς δύο τῷδε τῷ παραδείγματι, καθάπερ δύο βασιλεῖς ἀντιμαχόμενοι ἀλλήλους, ὄντες ἀπ’ ἀρχῆς ἐχθροὶ καὶ ἀνὰ μέρος ἑκάστου τὰ ἴδια ἔχοντος.	μίξις δέ ἤτοι σύγκρασις οὗτος λέγω γίγνομαι ὁ τρόπος , ἀπεικάζω ὁ γε ὅδε τῷ παράδειγμα , καθά γε βασιλεύς  ἀλλήλων , εἰμί ἀπό ἀρχή ἐχθρός καί ἀνά μέρος ἕκαστος ὁ ἴδιος ἔχω .
1113208	stoa0146d.stoa001.opp-grc1	κατὰ δὲ σύστασιν τὸ σκότος ἐπελθὸν ἐκ τῶν ὁρίων αὐτοῦ προσεμαχήσατο τῷ φωτί.	κατά δέ σύστασις ὁ σκότος  ἐκ ὁ ὅριος αὐτός  τῷ  .
1113209	stoa0146d.stoa001.opp-grc1	γνόντα δὲ τὸν ἀγαθὸν πατέρα τὸ σκότος ἐν τῇ γῇ αὐτοῦ ἐπιδεδημηκός, προβάλλειν ἐξ αὐτοῦ δύναμιν, λεγομένην μητέρα τῆς ζωῆς, καὶ αὐτὴν προβεβληκέναι τὸν πρῶτον ἄνθρωπον τὰ πέντε στοιχεῖα.	γιγνώσκω δέ ὁ ἀγαθός πατήρ ὁ σκότος ἐν ὁ γῆ αὐτός  , προβάλλω ἐκ αὐτός δύναμις , λέγω μήτηρ ὁ ζωή , καί αὐτός προβάλλω ὁ πρῶτος ἄνθρωπος ὁ  στοιχεῖον .
1113210	stoa0146d.stoa001.opp-grc1	εἰσὶ δὲ ἄνεμος, φῶς, ὔδωρ, πῦρ καὶ ὕλη.	εἰμί δέ ἄνεμος , φάος ,  , πῦρ καί ὕλη .
1113211	stoa0146d.stoa001.opp-grc1	καὶ ταῦτα ἐνδυσάμενον ὡς πρὸς κατασκευὴν πολέμου, κατελθεῖν κάτω καὶ πολεμῆσαι τῷ σκότει.	καί οὗτος  ὡς πρός κατασκευή πόλεμος , κατέρχομαι κάτω καί πολεμέω ὁ σκότος .
1113212	stoa0146d.stoa001.opp-grc1	οἱ δὲ τοῦ σκότους ἄρχοντες ἀντιπολεμοῦντες αὐτῷ ἔφαγον ἐκ τῆς πανοπλίας αὐτοῦ, ὅ ἐστιν ἡ ψυχή.	ὁ δέ ὁ σκότος ἄρχων  αὐτός  ἐκ ὁ πανοπλία αὐτός ,  εἰμί ὁ ψυχή .
1113213	stoa0146d.stoa001.opp-grc1	τότε δεινῶς ἐθλίβη ἐκεῖ κάτω ὁ πρῶτος ἄνθρωπος ὑπὸ τοῦ σκότους, καὶ εἰ μὴ εὐξαμένου εἰσήκουσεν ὁ πατὴρ καὶ ἀπέστειλεν ἑτέραν δύναμιν προβληθεῖσαν ὑπ’ αὐτοῦ, λεγομένην ζῶν νεῦμαι χοὶ εἰ μὴ κατελθὼν δέδωκεν αὐτῷ δεξιὰν καὶ ἀνήνεγκεν ἐκ τοῦ σκότους, πάλαι ἂν ὁ πρῶτος ανθρωπος κατεχόμενος ἐκινδύνευσεν.	τότε δεινός  ἐκεῖ κάτω ὁ πρῶτος ἄνθρωπος ὑπό ὁ σκότος , καί εἰ μή εὔχομαι εἰσακούω ὁ πατήρ καί ἀποστέλλω ἕτερος δύναμις  ὑπό αὐτός , λέγω ζήω νέω3  εἰ μή κατέρχομαι δίδωμι αὐτός δεξιός καί ἀναφέρω ἐκ ὁ σκότος , πάλαι ἄν ὁ πρῶτος  κατέχω κινδυνεύω .
1113214	stoa0146d.stoa001.opp-grc1	ἔκτοτε οὖν κατ- έλειψε κάτω τὴν ψυχήν.	ἔκτοτε οὖν  -  κάτω ὁ ψυχή .
1113215	stoa0146d.stoa001.opp-grc1	καὶ διὰ τοῦτο Μανιχαῖοι ἐὰν συναντήσωσιν ἀλλήλοις, δεξιὰς διδόασιν ἑαυτοῖς σημείου χάριν, ὡς ἀπὸ σκότους σωθέντες·	καί διά οὗτος  ἐάν  ἀλλήλων , δεξιά  ἑαυτοῦ σημεῖον χάρις , ὡς ἀπό  σῴζω ·
1113216	stoa0146d.stoa001.opp-grc1	ἐν γὰρ τῷ σκότει πάσας τὰς αἱρέσεις εἶναι λέγει.	ἐν γάρ τῷ σκοτάω πᾶς ὁ αἵρεσις εἰμί λέγω .
1113217	stoa0146d.stoa001.opp-grc1	VIII. Τότε <τὸ> ζῶν πνεῦμα ἔκτισε τὸν κόσμον, καὶ αὐτὸ ἑτέρας τρεῖς δυνάμεις, κατελθὸν ἀνήνεγκε τοὺς ἄρχοντας καὶ ἐσταύρωσεν ἐν τῷ στερεώματι, ὅ ἐστιν αὐτῶν σῶμα ἡ σφαῖρα.	ζήω πνεῦμα ἐκτίνω ὁ κόσμος , καί αὐτός ἕτερος  δύναμις , κατέρχομαι ἀναφέρω ὁ ἄρχων καί  ἐν ὁ  , ὅς εἰμί αὐτός σῶμα ὁ σφαῖρα .
1113218	stoa0146d.stoa001.opp-grc1	( XXVI).	(  .
1113219	stoa0146d.stoa001.opp-grc1	Τότε κάλιν τὸ ζῶν πνεῦμα ἔκτισε τοὺς φωστῆρας, ἅ ἐστι τῆς ψυχῆς λείψαναν, καὶ οὕτως ἐποίησε τὸ στερέωμα κυκλεῦσαι.	τότε  ὁ ζήω πνεῦμα ἐκτίνω ὁ  , ὅς εἰμί ὁ ψυχή  , καί οὕτως ποιέω ὁ στερέωμα  .
1113220	stoa0146d.stoa001.opp-grc1	κοὶ πάλιν ἔκτισε τὴν γῆν εἰς εἴδη ὀκτώ.	πάλιν ἐκτίνω ὁ γῆ εἰς εἶδος ὀκτώ .
1113221	stoa0146d.stoa001.opp-grc1	ὁ δὲ Ὠμοφόρος κάτω βαστάζει, καὶ ἐπὰν κάμῃ βαστάζων, τρέμει, καὶ σεισμοῦ αἴτιος γίνεται παρὰ τὸυ ὡρισμένον καιρόν.	ὁ δέ  κάτω βαστάζω , καί ἐπεί  βαστάζω , τρέμω , καί σεισμός αἴτιος γίγνομαι παρά  ὁρίζω καιρός .
1113222	stoa0146d.stoa001.opp-grc1	τούτου ἕνεκα τὸν υἱὸν αὐτοῦ ἀπέστειλεν ὁ ἀγαθὸς πατὴρ ἐκ τῶν κόλπων εἰς τὴν καρδίαν τῆς γῆς καὶ εἰς τὰ ταύτης μέρη, ὅπως αὐτῷ τὴν προσήκουσαν ἐπιτιμίαν δῷ.	οὗτος ἕνεκα ὁ υἱός αὐτός ἀποστέλλω ὁ ἀγαθός πατήρ ἐκ ὁ κόλπος εἰς ὁ καρδία ὁ γῆ καί εἰς ὁ οὗτος μέρος , ὅπως αὐτός ὁ προσήκω ἐπιτιμία δίδωμι .
1113223	stoa0146d.stoa001.opp-grc1	καὶ ὁσάκις ἂν σεισμὸς γένηται, ἢ τρέμει κάμνων ἢ ἀντιφέρει εἰς τὸν ἕτερον ὠμον.	καί ὁσάκις ἄν σεισμός γίγνομαι , ἤ τρέμω κάμνω ἤ  εἰς ὁ ἕτερος  .
1113224	stoa0146d.stoa001.opp-grc1	τότε τοίνυν καὶ ἡ ὕλη ἀφ’ ἑαυτῆς ἔκτισε τὰ φυτά.	τότε τοίνυν καί ὁ ὕλη ἀπό ἑαυτοῦ ἐκτίνω ὁ φυτός .
1113225	stoa0146d.stoa001.opp-grc1	καὶ συλωμένων αὐτῶν ἀπό τινων ἀρχόντων, ἐκάλεσε πάντας τοὺς τῶν ἀρχόντων πρωτίστους κοὶ ἔλαβεν ἀπ’ αὐτῶν ἀνὰ μίαν δύναμιν καὶ κατεσκεύασε τὸν ἄνθρωπον τὸν κατὰ τὴν ἰδέαν τοῦ πρώτου ἀνθρώπου ἐκείνου καὶ ἔδησε τὴν ψυχὴν ἐν αὐτῷ.	καί συλάω αὐτός ἀπό  ἄρχων , καλέω πᾶς ὁ ὁ ἄρχων   λαμβάνω ἀπό αὐτός ἀνά  δύναμις καί κατασκευάζω ὁ ἄνθρωπος ὁ κατά ὁ ἰδέα ὁ πρῶτος ἄνθρωπος ἐκεῖνος καί δέω ὁ ψυχή ἐν αὐτός .
1113226	stoa0146d.stoa001.opp-grc1	αὕτη ἐστὶ τῆς συγκράσεως ἡ ὑπόθεσις.	οὗτος εἰμί ὁ σύγκρασις ὁ ὑπόθεσις .
1113227	stoa0146d.stoa001.opp-grc1	ὅτε δὲ εἶδεν ὁ πατὴρ ὁ ζῶν θλιβομένην τὴν ψυχὴν ἐν τῷ σώματι, εὔσπλαγχνος ὢν καὶ ἐλεήμων, ἔπεμψε τὸν υἱὸν αὐτοῦ τὸν ἠγαπημένον εἰς σωτηρίαν τῆς ψυχῆς.	ὅτε δέ ὁράω ὁ πατήρ ὁ ζήω  ὁ ψυχή ἐν ὁ σῶμα , εὔσπλαγχνος εἰμί καί ἐλεήμων , πέμπω ὁ υἱός αὐτός ὁ ἀγαπάω εἰς σωτηρία ὁ ψυχή .
1113228	stoa0146d.stoa001.opp-grc1	διὰ γὰρ ταύτην τὴν πρόφασιν καὶ τὴν τοῦ Ὠμοφόρου ἀπέστειλεν αὐτόν.	διά γάρ οὗτος ὁ πρόφασις καί ὁ ὁ  ἀποστέλλω αὐτός .
1113229	stoa0146d.stoa001.opp-grc1	καὶ ἐλθὼν ὁ υἱὸς μετεσχημάτισεν ἑαυτὸν εἰς ἀνθρώπου εἲδος·	καί ἔρχομαι ὁ υἱός  ἑαυτοῦ εἰς ἄνθρωπος  ·
1113230	stoa0146d.stoa001.opp-grc1	καὶ ἐφαίνετο τοι;	καί φαίνω τοι ;
1113231	stoa0146d.stoa001.opp-grc1	ἀνθρώποις ὡς ἄνθρωπος, μὴ ὢν ἄνθρωπος, καὶ οἱ ἄνθρωποι ὑπελάμβανον αὐτὸν γεγεννῆσθαι.	ἄνθρωπος ὡς ἄνθρωπος , μή εἰμί ἄνθρωπος , καί ὁ ἄνθρωπος ὑπολαμβάνω αὐτός γεννάω .
1113232	stoa0146d.stoa001.opp-grc1	ἐλθὼν οὖν ποιεῖται τὴν δημιουργίαν πρὸς σωτηρίαν τῶν ψυχῶν καὶ μηχανὴν συνεστήσατο ἔχουσαν δώδεκα κάδους, ἥ τις ὑπὸ τῆς σφαίρας στρεφομένην, ἀνιμᾶται τῶν θνησκόν- των τὰς ψυχὰς καὶ ταύτας ὁ μέγας φωστὴρ ταῖς ἀκτῖσι λαβὼν καθαρίζει κὼ μεταδίδωσι τῷ σελήνῃ, καὶ οὕτως πληροῦται τῆς σελήνης ὁ δίσκος, ὁ παρ’ ὑμῖν προσαγορευόμενος·	ἔρχομαι οὖν ποιέω ὁ δημιουργία πρός σωτηρία ὁ  καί μηχανή συνίστημι ἔχω δώδεκα κάδος , ὁ τις ὑπό ὁ σφαῖρα  , ἀνιμάω ὁ  -  ὁ ψυχή καί οὗτος ὁ μέγας φωστήρ ὁ ἀκτίς λαμβάνω καθαρίζω   τῷ σελήνη , καί οὕτως πληρόω ὁ σελήνη ὁ δίσκος , ὁ παρά  προσαγορεύω ·
1113233	stoa0146d.stoa001.opp-grc1	πλοῖα γὰρ ἤτοι πορθμεῖα εἶναι λέγει τοὺς δύο φωστῆρας.	πλοῖον γάρ   εἰμί λέγω ὁ γε  .
1113234	stoa0146d.stoa001.opp-grc1	εἶτα ἐὰν γεμισθῇ ἡ σελήνηι μεταπορθμεύει εἰς ἀπηλιώτην, καὶ οὕτως ἀπόκρουσιν ποιεῖται, τοῦ γόμου ἐλαφρυνομένη·	εἶτα ἐάν γεμίζω ὁ   εἰς  , καί οὕτως  ποιέω , ὁ γόμος  ·
1113235	stoa0146d.stoa001.opp-grc1	καὶ οὕτω πληροῖ τὸ πορθμεῖον καὶ πάλιν ἀπογομοῖ ἀνιμωμένων ὑπὸ τῶν κάδων τῶν ψυχῶν, ἄχρις οὑ τὸ ἴδιον αὐτοῦ μέρος σώσει τῆς ψυχῆς.	καί οὕτως  ὁ  καί πάλιν   ὑπό ὁ  ὁ  , ἄχρι  ὁ ἴδιος αὐτός μέρος σῴζω ὁ ψυχή .
1113236	stoa0146d.stoa001.opp-grc1	τῆς γὰρ τοῦ ἀγαθοῦ πατρὸς οὐσίας πᾶσαν ψυχὴν καὶ πᾶν κινούμενον ζῶον μετέχειν λέγει.	ὁ γάρ ὁ ἀγαθός πατήρ οὐσία πᾶς ψυχή καί πᾶς κινέω ζάω μετέχω λέγω .
1113237	stoa0146d.stoa001.opp-grc1	τῆς οὖν σελήνης μεταδιδούσης τὸν γόμον τῶν φαῶν τοῖς αἰῶσι τοῦ πατρός, παραμένουσιν ἐν τῷ στύλῳ τῆς δόξης, ὃς καλεῖται ἀὴρ ὁ τέλειος.	ὁ οὖν σελήνη  ὁ γόμος ὁ  ὁ  ὁ πατήρ , παραμένω ἐν ὁ στῦλος ὁ δόξα , ὅς καλέω ἀήρ ὁ τέλειος .
1113238	stoa0146d.stoa001.opp-grc1	ὁ δὲ ἀὴρ οὗτος στύλος ἐστὶ φωτός.	ὁ δέ ἀήρ οὗτος  εἰμί φώς .
1113239	stoa0146d.stoa001.opp-grc1	ἐπειδὴ γέμει ψυχῶν τῶν καθαριζοιμένων.	ἐπεί γέμω ψυχή ὁ  .
1113240	stoa0146d.stoa001.opp-grc1	αὕτη ἐστὶν ἡ αἰτία, δι’ ἧς αἱ ψυχαὶ σώζονται.	οὗτος εἰμί ὁ αἰτία , διά ὅς ὁ ψυχή σῴζω .
1113241	stoa0146d.stoa001.opp-grc1	( XXVII).	(  .
1113242	stoa0146d.stoa001.opp-grc1	Ἡ δὲ τοῦ ἀποθανεῖν τοὺς ἀνθρώπους ἐστὶ πάλιν αὕτη·	ὁ δέ ὁ ἀποθνῄσκω ὁ ἄνθρωπος εἰμί πάλιν οὗτος ·
1113243	stoa0146d.stoa001.opp-grc1	παρθένους τις ὡραῖα κεκοσμημένη, Μανὴ πάνυ, συλαῖν ἐπι- χειρεῖ τοὺς ἄρχοντας τοὺς ἐν τῷ στερεώματι ὑπὸ τοῦ ζῶντος πνεύματος ἀνενεχθέντας καὶ σταυρωθέντας, φαινομένη δὲ τοῖς ἄρρεσι θήλεια εὔμορφος, ταῖς δὲ θηλείαις νεανίας εὐειδὴς καὶ ἐπιθυμητός·	παρθένος τις ὡραῖος κοσμέω ,  πάνυ ,   -  ὁ ἄρχων ὁ ἐν ὁ  ὑπό ὁ ζήω πνεῦμα  καί  , φαίνω δέ ὁ  θῆλυς εὔμορφος , ὁ δέ θῆλυς  εὐειδής καί  ·
1113244	stoa0146d.stoa001.opp-grc1	καὶ οἱ μὲν ἄρχοντες, ὁπόταν ἴδωσιν αὐτὴν κεκαλλωπισμένην, οἰστροῦνται τῷ φίλτρῳ, καὶ μὴ δυνάμενοι αὐτὴν καταλαβεῖν, δεινῶς φλέγονται τῷ ἐρωτικῷ πόθῳ, τὸν νοῦν ἐξαρπασθέντες.	καί ὁ μέν ἄρχων , ὁπότε ὁράω αὐτός καλλωπίζω ,  τῷ φίλτρον , καί μή  αὐτός καταλαμβάνω , δεινός φλέγω τῷ ἐρωτικός πόθος , ὁ νόος  .
1113245	stoa0146d.stoa001.opp-grc1	ὅταν οὐν, τρεχόντων αὐτῶν, ἡ παρθένος ἄφαντος γένηται,(??) τότε ὁ ἄρχων ὁ μέγας προβάλλει τὰς νεφέλας ἐξ αὐτοῦ, ὅπως σκοτίσῃ τῇ ὀργῇ αὐτοῦ τὸν κόσμον.	ὅταν  , τρέχω αὐτός , ὁ παρθένος ἄφαντος γίγνομαι , ( ? ? ) τότε ὁ ἄρχων ὁ μέγας προβάλλω ὁ νεφέλη ἐκ αὐτός , ὅπως  ὁ ὀργή αὐτός ὁ κόσμος .
1113246	stoa0146d.stoa001.opp-grc1	καὶ οὕτως, ἐὰν θλιβῇ πάνυ, καθάπερ ἄνθρωπος ἰδρῶν ἀποκοποῦται.	καί οὕτως , ἐάν  πάνυ , καθά ἄνθρωπος   .
1113247	stoa0146d.stoa001.opp-grc1	ὁ δὲ ἱδρὼς αὐτοῦ ἐστιν ἡ βροχή.	ὁ δέ ἱδρώς αὐτός εἰμί ὁ βροχή .
1113248	stoa0146d.stoa001.opp-grc1	ὁμοῦ καὶ ὁ θερισμὸς ἄρχων ἐὰν συληθῇ ὑπὸ τῆς παρθένου, καταχέει λοιμὸν ἐφ’ ὅλης τῆς γῆς, ὅπως θανατώσῃ τοὺς ἀνθρώπους.	ὁμοῦ καί ὁ θερισμός ἄρχων ἐάν  ὑπό ὁ παρθένος , καταχέω λοιμός ἐπί ὅλος ὁ γῆ , ὅπως  ὁ ἄνθρωπος .
1113249	stoa0146d.stoa001.opp-grc1	τὸ γὰρ σῶμα τοῦτο κόσμος καλεῖται πρὸς τὸν μέγαν κόσμον, καὶ οἱ ἄνθρωποι πάντες ῥίζας ἔχουσι κάτω συνδεθείσας τοῖς ἄνω.	ὁ γάρ σῶμα οὗτος κόσμος καλέω πρός ὁ μέγας κόσμος , καί ὁ ἄνθρωπος πᾶς ῥίζα ἔχω κάτω  ὁ ἄνω2 .
