id	filename	tokens	lemmas
634524	tlg0555.tlg004b.opp-grc1	μὴ κατὰ καιρὸν γινομένη, περισσὴ δόξειεν ἂν εἰκότως, τό τε μηδ᾿ ὅλως ἐπεσκέφθαι τὸ κατεπεῖγον ῥᾴθυμον κομιδῇ καὶ ἐνδεές.	μή κατά καιρός  , περισσός δοκέω ἐάν εἰκός , ὁ τε  ὅλος  ὁ κατεπείγω ῥάθυμος κομιδῇ καί  .
634525	tlg0555.tlg004b.opp-grc1	» μακάριοι « δὲ ὡς ἀληθῶς» οἱ ἐξερευνῶντες τὰ μαρτύρια κυρίου.	μακάριος  δέ ὡς ἀληθής » ὁ  ὁ μαρτύριον  .
634526	tlg0555.tlg004b.opp-grc1	ἐν ὅλῃ καρδίᾳ ἐκζητήσουσιν αὐτόν·	ἐν ὅλος καρδία  αὐτός ·
634527	tlg0555.tlg004b.opp-grc1	« μαρτυροῦσιν δὲ περὶ κυρίου ὁ νόμος καὶ οἱ προφῆται.	μαρτυρέω δέ περί  ὁ νόμος καί ὁ προφήτης .
634528	tlg0555.tlg004b.opp-grc1	Πρόκειται τοίνυν παραστῆσαι ἡμῖν μόνον τὸν γνωστικὸν ὅσιόν τε καὶ εὐσεβῆ, θεοπρεπῶς τὸν τῷ ὄντι θεὸν θρῃσκεύοντα·	τοίνυν παρίστημι ἐγώ μόνος ὁ   τε καί εὐσεβής , θεοπρεπής ὁ τῷ εἰμί   ·
634529	tlg0555.tlg004b.opp-grc1	τῷ θεοπρεπεῖ δὲ τὸ θεοφιλὲς ἕπεται καὶ φιλόθεον.	τῷ  δέ ὁ θεοφιλής  καί  .
634530	tlg0555.tlg004b.opp-grc1	τίμιον μὲν οὖν ἅπαν τὸ ὑπερέχον ἡγεῖται κατὰ τὴν ἀξίαν·	τίμιος μέν οὖν ἅπας ὁ ὑπερέχω  κατά ὁ ἀξία ·
634531	tlg0555.tlg004b.opp-grc1	καὶ τιμητέον ἐν μὲν τοῖς αἰσθητοῖς τοὺς ἄρχοντας καὶ τοὺς γονεῖς καὶ πάντα τὸν πρεσβύτερον, ἐν δὲ τοῖς διδακτοῖς τὴν ἀρχαιοτάτην φιλοσοφίαν καὶ τὴν πρεσβίστην προφητείαν.	καί τιμάω ἐν μέν ὁ αἰσθητός ὁ ἄρχων καί ὁ γονεύς καί πᾶς ὁ πρέσβυς , ἐν δέ ὁ διδακτός ὁ ἀρχαῖος φιλοσοφία καί ὁ πρέσβιστος προφητεία .
634532	tlg0555.tlg004b.opp-grc1	ἐν δὲ τοῖς νοητοῖς τὸ πρεσβύτατον ἐν γενέσει, τὴν ἄχρονον ἄναρχον ἀρχήν τε καὶ ἀπαρχὴν τῶν ὄντων, τὸν υἱόν·	ἐν δέ ὁ  ὁ πρέσβυς ἐν γένεσις , ὁ  ἄναρχος ἀρχή τε καί ἀπαρχή ὁ εἰμί , ὁ υἱός ·
634533	tlg0555.tlg004b.opp-grc1	παρ’ οὗ ἐκμανθάνειν ἔστιν τὸ ἐπέκεινα αἴτιον, τὸν πατέρα τῶν ὅλων, τὸ πρέσβιστον καὶ πάντων εὐεργετικώτατον, οὐκέτι φωνῇ παραδιδόμενον, σεβάσματι δὲ καὶ σιγῇ μετὰ ἐκπλήξεως ἁγίας σεβαστὸν καὶ σεπτὸν κυριώτατα.	παρά οὗ ἐκμανθάνω εἰμί ὁ  αἴτιος , ὁ πατήρ ὁ ὅλος , ὁ πρέσβιστος καί πᾶς  , οὐκέτι φωνή παραδίδωμι ,  δέ καί σιγή μετά ἔκπληξις ἅγιος  καί σεπτός κύριος .
634534	tlg0555.tlg004b.opp-grc1	λεγόμενον μὲν πρὸς τοῦ κυρίου ὡς οἷόν τε ἦν ἐπαΐειν τοῖς μανθάνουσι.	λέγω μέν πρός ὁ  ὡς  τε εἰμί ἐπαΐω ὁ μανθάνω .
634535	tlg0555.tlg004b.opp-grc1	νοούμενον δὲ πρός γε τῶν ἐξειλεγμένων εἰς γνῶσιν παρὰ κυρίου.	νοέω δέ πρός γε ὁ  εἰς γνῶσις παρά  .
634536	tlg0555.tlg004b.opp-grc1	» τῶν τὰ αἰσθητήρια« φησὶν ὁ ἀπόστολος» συγγεγυμνασμένων«.	ὁ ὁ αἰσθητήριον « φημί ὁ  »  « .
634537	tlg0555.tlg004b.opp-grc1	Θεραπεία τοίνυν τοῦ θεοῦ ἡ συνεχὴς ἐπιμέλεια τῆς ψυχῆς τῷ γνωστικῷ καὶ ἡ περὶ τὸ θεῖον αὐτοῦ κατὰ τὴν ἀδιάλειπτον ἀγάπην ἀσχολία.	θεραπεία τοίνυν ὁ θεός ὁ συνεχής ἐπιμέλεια ὁ ψυχή τῷ  καί ὁ περί ὁ θεῖος αὐτός κατά ὁ ἀδιάλειπτος ἀγάπη ἀσχολία .
634538	tlg0555.tlg004b.opp-grc1	τῆς γὰρ περὶ τοὺς ἀνθρώπους θεραπείας ἣ μὲν βελτιωτική, ἣ δὲ ὑπηρετική.	ὁ γάρ περί ὁ ἄνθρωπος θεραπεία ὁ μέν  , ὁ δέ ὑπηρετικός .
634539	tlg0555.tlg004b.opp-grc1	ἰατρικὴ μὲν σώματος, φιλοσοφία δὲ ψυχῆς βελτιωτική.	ἰατρικός μέν σῶμα , φιλοσοφία δέ ψυχή  .
634540	tlg0555.tlg004b.opp-grc1	γονεῦσι μὲν ἐκ παίδων καὶ ἡγεμόσιν ἐκ τῶν ὑποτεταγμένων ὑπηρετικὴ ὠφέλεια προσγίνεται·	γονεύς μέν ἐκ παῖς καί ἡγεμών ἐκ ὁ ὑποτάσσω ὑπηρετικός ὠφέλεια  ·
634541	tlg0555.tlg004b.opp-grc1	ὁμοίως δὲ καὶ κατὰ τὴν ἐκκλησίαν τὴν μὲν βελτιωτικὴν οἱ πρεσβύτεροι σῴζουσιν εἰκόνα, τὴν ὑπηρετικὴν δὲ οἱ διάκονοι.	ὅμοιος δέ καί κατά ὁ ἐκκλησία ὁ μέν  ὁ πρέσβυς σῴζω εἰκών , ὁ ὑπηρετικός δέ ὁ διάκονος .
634542	tlg0555.tlg004b.opp-grc1	ταύτας ἄμφω τὰς διακονίας ἄγγελοί τε ὑπηρετοῦνται τῷ θεῷ κατὰ τὴν τῶν περιγείων οἰκονομίαν καὶ αὐτὸς ὁ γνωστικός, θεῷ μὲν διακονούμενος, ἀνθρώποις δὲ τὴν βελτιωτικὴν ἐνδεικνύμενος θεωρίαν, ὅπως ἂν καὶ παιδεύειν ᾖ τεταγμένος εἰς τὴν τῶν ἀνθρώπων ἐπανόρθωσιν.	οὗτος ἄμφω ὁ   τε  ὁ θεός κατά ὁ ὁ  οἰκονομία καί αὐτός ὁ γνωστικός , θεός μέν διακονέω , ἄνθρωπος δέ ὁ  ἐνδείκνυμι θεωρία , ὅπως ἄν καί παιδεύω εἰμί τάσσω εἰς ὁ ὁ ἄνθρωπος ἐπανόρθωσις .
634543	tlg0555.tlg004b.opp-grc1	θεοσεβὴς γὰρ μόνος ὁ καλῶς καὶ ἀνεπιλήπτως περὶ τὰ ἀνθρώπεια ἐξυπηρετῶν τῷ θεῷ.	θεοσεβής γάρ μόνος ὁ καλός καί ἀνεπίληπτος περί ὁ ἀνθρώπειος ἐξυπηρετέω ὁ θεός .
634544	tlg0555.tlg004b.opp-grc1	ὥσπερ γὰρ θεραπεία φυτῶν ἀρίστη καθ’ ἣν γίγνονται οἱ καρποὶ καὶ συγκομίζονται ἐπιστήμῃ καὶ ἐμπειρίᾳ γεωργικῇ, τὴν ὠφέλειαν τὴν ἐξ αὐτῶν παρεχομένη τοῖς ἀνθρώποις, οὕτως ἡ θεοσέβεια τοῦ γνωστικοῦ, τοὺς καρποὺς τῶν δι’ αὐτοῦ πιστευσάντων ἀνθρώπων εἰς ἑαυτὴν ἀναδεχομένη.	ὥσπερ γάρ θεραπεία  ἄριστος κατά ὅς γίγνομαι ὁ καρπός καί συγκομίζω ἐπιστήμη καί ἐμπειρία γεωργικός , ὁ ὠφέλεια ὁ ἐκ αὐτός παρέχω ὁ ἄνθρωπος , οὕτως ὁ θεοσέβεια ὁ γνωστικός , ὁ καρπός ὁ διά αὐτός πιστεύω ἄνθρωπος εἰς ἑαυτοῦ  .
634545	tlg0555.tlg004b.opp-grc1	ἐν ἐπιγνώσει πλειόνων γιγνομένων καὶ ταύτῃ σῳζομένων.	ἐν ἐπίγνωσις πολύς  καί οὗτος σῴζω .
634546	tlg0555.tlg004b.opp-grc1	συγκομιδὴν ἀρίστην δι’ ἐμπειρίας ἐργάζεται.	συγκομιδή ἄριστος διά ἐμπειρία ἐργάζομαι .
634547	tlg0555.tlg004b.opp-grc1	εἰ δ᾿ ἡ θεοπρέπεια ἕξις ἐστὶ τὸ πρέπον τῷ θεῷ σῴζουσα.	εἰ  ὁ  ἕξις εἰμί ὁ πρέπω ὁ θεός σῴζω .
634548	tlg0555.tlg004b.opp-grc1	θεοφιλὴς ὁ θεοπρεπὴς μόνος·	θεοφιλής ὁ θεοπρεπής μόνος ·
634549	tlg0555.tlg004b.opp-grc1	οὗτος δ᾿ ἂν εἴη ὁ εἰδὼς τὸ πρέπον καὶ κατὰ τὴν ἐπιστήμην καὶ κατὰ τὸν βίον, ὅπως βιωτέον τῷ ἐσομένῳ καὶ δὴ ἐξομοιουμένῳ ἤδη θεῷ.	οὗτος  ἄν εἰμί ὁ οἶδα ὁ πρέπω καί κατά ὁ ἐπιστήμη καί κατά ὁ βίος , ὅπως βιόω τῷ  καί δή  ἤδη θεός .
634550	tlg0555.tlg004b.opp-grc1	Ταύτῃ ἄρα φιλόθεος τε τὸ πρῶτον.	ἄρα φιλόθεος τε ὁ πρῶτος .
634551	tlg0555.tlg004b.opp-grc1	ὡς γὰρ ὸ τιμῶν τὸν πατέρα φιλοπάτωρ, οὕτως ὁ τιμῶν τὸν θεὸν φιλόθεος.	ὡς γάρ  τιμάω ὁ πατήρ φιλοπάτωρ , οὕτως ὁ τιμάω ὁ  φιλόθεος .
634552	tlg0555.tlg004b.opp-grc1	ᾗ καί μοι καταφαίνεται τρία εἶναι τῆς γνωστικῆς δυνάμεως ἀποτελέσματα, πρῶτον τὸ γινώσκειν τὰ πράγματα, δεύτερον τὸ ἐπιτελεῖν ὅ τι ἂν ὁ λόγος ὑπαγορεύῃ, καὶ τρίτον τὸ παραδιδόναι δύνασθαι θεοπρεπῶς τὰ παρὰ τῇ ἀληθείᾳ ἐπικεκρυμμένα.	ὅς καί ἐγώ καταφαίνω τρεῖς εἰμί ὁ γνωστικός δύναμις  , πρῶτος ὁ γιγνώσκω ὁ πρᾶγμα , δεύτερος ὁ ἐπιτελέω ὅς  ἄν ὁ λόγος ὑπαγορεύω , καί τρίτος ὁ  δύναμαι θεοπρεπής ὁ παρά ὁ ἀλήθεια  .
634553	tlg0555.tlg004b.opp-grc1	ὁ τοίνυν θεὸν πεπεισμένος εἶναι παντοκράτορα καὶ τὰ θεῖα μυστήρια παρὰ τοῦ μονογενοῦς παιδὸς αὐτοῦ ἐκμαθών, πῶς οὗτος ἄθεος;	ὁ τοίνυν  πείθω εἰμί  καί ὁ θεῖος μυστήριον παρά ὁ μονογενής  αὐτός ἐκμανθάνω , πῶς οὗτος ἄθεος ;
634554	tlg0555.tlg004b.opp-grc1	ἄθεος μὲν γὰρ ὁ μὴ νομίζων εἶναι θεόν, δεισιδαίμων δὲ ὁ δεδιὼς τὰ δαιμόνια.	ἄθεος μέν γάρ ὁ μή νομίζω εἰμί θεός , δεισιδαίμων δέ ὁ δείδω ὁ δαιμόνιον .
634555	tlg0555.tlg004b.opp-grc1	ὁ πάντα θειάζων καὶ ξύλον καὶ λίθον καὶ πνεῦμα ἄνθρωπον τὸν μὴ λογικῶς βιοῦντα καταδεδουλωμένον.	ὁ πᾶς  καί ξύλον καί λίθος καί πνεῦμα ἄνθρωπος ὁ μή λογικός βιόω καταδουλόω .
634556	tlg0555.tlg004b.opp-grc1	Πίστις οὖν τοῦ εἰδέναι θεὸν ἡ πρώτη μετὰ τῆς τοῦ σωτῆρος διδασκαλίας τὴν πεποίθησιν τὸ κατὰ μηδένα τρόπον ἄδικα δρᾶν, τοῦτ᾿ εἶναι πρέπον ἡγεῖσθαι τῇ ἐπιγνώσει τοῦ θεοῦ.	οὖν ὁ οἶδα  ὁ πρῶτος μετά ὁ ὁ σωτήρ διδασκαλία ὁ πεποίθησις ὁ κατά  τρόπος ἄδικος δράω ,  εἰμί πρέπω  ὁ ἐπίγνωσις ὁ θεός .
634557	tlg0555.tlg004b.opp-grc1	ταύτῃ κράτιστον μὲν ἐν γῇ ἄνθρωπος ὁ θεοσεβέστατος, κράτιστον δὲ ἐν οὐρανῷ ἄγγελος, τὸ πλησιαίτερον κατὰ τόπον καὶ ἤδη καθαρώτερον τῆς αἰωνίου καὶ μακαρίας ζωῆς μεταλαγχάνον.	οὗτος κράτιστος μέν ἐν γῆ ἄνθρωπος ὁ  , κράτιστος δέ ἐν οὐρανός ἄγγελος , ὁ πλησίος κατά τόπος καί ἤδη καθαρός ὁ αἰώνιος καί μακαρία ζωή  .
634558	tlg0555.tlg004b.opp-grc1	τελειοτάτη δὲ καὶ ἁγιωτάτη καὶ κυριωτάτη καὶ ἡγεμονικωτάτη καὶ βασιλικωτάτη καὶ εὐεργετικωτάτη ἡ υἱοῦ φύσις ἡ τῷ μόνῳ παντοκράτορι προσεχεστάτη.	τέλειος δέ καί ἅγιος καί κύριος καί ἡγεμονικός καί  καί  ὁ  φύσις ὁ τῷ μόνος  προσεχής .
634559	tlg0555.tlg004b.opp-grc1	αὕτη ἡ μεγίστη ὑπεροχή, ἣ τὰ πάντα διατάσσεται κατὰ τὸ θέλημα τοῦ πατρὸς καὶ τὸ πᾶν ἄριστα οἰακίζει, ἀκαμάτῳ καὶ ἀτρύτῳ δυνάμει πάντα ἐργαζομένη, δι’ ὧν ἐνεργεῖ τὰς ἀποκρύφους ἐννοίας ἐπιβλέπουσα.	οὗτος ὁ μέγας ὑπεροχή , ὁ ὁ πᾶς  κατά ὁ θέλημα ὁ πατήρ καί ὁ πᾶς ἄριστος οἰακίζω ,  καί ἄτρυτος δύναμις πᾶς  , διά ὅς ἐνεργέω ὁ ἀπόκρυφος ἔννοια  .
634560	tlg0555.tlg004b.opp-grc1	οὐ γὰρ ἐξίσταταί ποτε τῆς αὑτοῦ περιωπῆς ὁ υἱὸς τοῦ θεοῦ, οὐ μεριζόμενος, οὐκ ἀποτεμνόμενος, οὐ μεταβαίνων ἐκ τόπου εἰς τόπον, πάντῃ δὲ ὢν πάντοτε καὶ μηδαμῇ περιεχόμενος, ὅλος νοῦς, ὅλος φῶς πατρῷον, ὅλος ὀφθαλμός.	οὐ γάρ  ποτε ὁ ἑαυτοῦ περιωπή ὁ υἱός ὁ θεός , οὐ μερίζω , οὐ ἀποτέμνω , οὐ μεταβαίνω ἐκ τόπος εἰς τόπος , πᾶς δέ εἰμί πᾶς καί  περιέχω , ὅλος νόος , ὅλος φάος πατρῷος , ὅλος ὀφθαλμός .
634561	tlg0555.tlg004b.opp-grc1	πάντα ὁρῶν, πάντα ἀκούων, εἰδὼς πάντα.	πᾶς ὁράω , πᾶς ἀκούω , οἶδα πᾶς .
634562	tlg0555.tlg004b.opp-grc1	δυνάμει τὰς δυνάμεις ἐρευνῶν.	δύναμις ὁ δύναμις ἐρευνάω .
634563	tlg0555.tlg004b.opp-grc1	τούτῳ πᾶσα ὑποτέτακται στρατιὰ ἀγγέλων τε καὶ θεῶν, τῷ λόγῳ τῷ πατρικῷ τὴν ἁγίαν οἰκονομίαν ἀναδεδεγμένῳ» διὰ τὸν ὑποτάξαντα«, δι’ ὅν καὶ πάντες αὐτοῦ οἱ ἄνθρωποι.	οὗτος πᾶς ὑποτάσσω στρατιά ἄγγελος τε καί θεός , τῷ λόγος ὁ πατρικός ὁ  οἰκονομία  » διά ὁ ὑποτάσσω « , διά ὅς καί πᾶς αὐτός ὁ ἄνθρωπος .
634564	tlg0555.tlg004b.opp-grc1	ἀλλ᾿ οἳ μὲν» κατ’ ἐπίγνωσιν«, οἳ δὲ οὐδέπω.	ὁ μέν » κατά  « , ὁ δέ οὐδέπω .
634565	tlg0555.tlg004b.opp-grc1	καὶ οἳ μὲν ὡς φίλοι, οἳ δὲ ὡς οἰκέται πιστοί, οἳ δὲ ὡς ἁπλῶς οἰκέται.	καί  μέν ὡς φίλος , ὁ δέ ὡς οἰκέτης πιστός2 , ὁ δέ ὡς ἁπλόος οἰκέτης .
634566	tlg0555.tlg004b.opp-grc1	Ὁ διδάσκαλος οὗτος ὁ παιδεύων μυστηρίοις μὲν τὸν γνωστικόν.	ὁ διδάσκαλος οὗτος ὁ παιδεύω μυστήριον μέν ὁ  .
634567	tlg0555.tlg004b.opp-grc1	ἐλπίσι δὲ ἀγαθαῖς τὸν πιστόν, καὶ παιδείᾳ τῇ ἐπανορθωτικῇ δι’ αἰσθητικῆς ἐνεργείας τὸν σκληροκάρδιον.	ἐλπίς δέ  ὁ πιστός2 , καί παιδεία ὁ  διά αἰσθητικός ἐνέργεια ὁ  .
634568	tlg0555.tlg004b.opp-grc1	ἐντεῦθεν ἡ πρόνοια ἰδίᾳ καὶ δημοσίᾳ καὶ πανταχοῦ.	ἐντεῦθεν ὁ πρόνοια ἴδιος καί δημόσιος καί πανταχοῦ .
634569	tlg0555.tlg004b.opp-grc1	υἱὸν δὲ εἶναι τοῦ θεοῦ, καὶ τοῦτον εἶναι τὸν σωτῆρα καὶ κύριον ὃν ἡμεῖς φαμεν, ἄντικρυς αἱ θεῖαι παριστᾶσι προφητεῖαι.	υἱός δέ εἰμί ὁ θεός , καί οὗτος εἰμί ὁ σωτήρ καί κύριος2   φημί , ἄντικρυς ὁ θεία   .
634570	tlg0555.tlg004b.opp-grc1	ταύτῃ ὁ πάντων κύριος Ἑλλήνων τε καὶ βαρβάρων τοὺς ἐθέλοντας πείθει·	οὗτος ὁ πᾶς κύριος2 Ἕλλην τε καί  ὁ ἐθέλω πείθω ·
634571	tlg0555.tlg004b.opp-grc1	οὐ γὰρ βιάζεται τὸν ἐξ αὑτοῦ τὴν σωτηρίαν λαβεῖν διὰ τοῦ ἑλέσθαι καὶ πάντα ἀποπληρῶσαι τὰ παρ’ αὑτοῦ πρὸς τὸ λαβέσθαι τῆς ἐλπίδος δυνάμενον.	οὐ γάρ βιάζω ὁ ἐκ ἑαυτοῦ ὁ σωτηρία λαμβάνω διά ὁ αἱρέω καί πᾶς ἀποπληρόω ὁ παρά ἑαυτοῦ πρός ὁ λαμβάνω ὁ ἐλπίς  .
634572	tlg0555.tlg004b.opp-grc1	οὗτός ἐστιν ὁ διδοὺς καὶ τοῖς Ἕλλησι τὴν φιλοσοφίαν διὰ τῶν ὑποδεεστέρων ἀγγέλων·	εἰμί ὁ δίδωμι καί ὁ Ἕλλην ὁ φιλοσοφία διά ὁ  ἄγγελος ·
634573	tlg0555.tlg004b.opp-grc1	εἰσὶ γὰρ συνδιανενεμημένοι προστάξει θείᾳ τε καὶ ἀρχαίᾳ ἄγγελοι κατὰ ἔθνη.	εἰμί γάρ  πρόσταξις θεῖος τε καί ἀρχαῖος ἄγγελος κατά ἔθνος .
634574	tlg0555.tlg004b.opp-grc1	ἀλλ᾿ ἡ » μερὶς κυρίου « ἡ δόξα τῶν πιστευόντων.	ὁ  μερίς   ὁ δόξα ὁ  .
634575	tlg0555.tlg004b.opp-grc1	ἤτοι γὰρ οὐ φροντίζει πάντων ἀνθρώπων ὁ κύριος( καὶ τοῦτο ἢ τῷ μὴ δύνασθαι πάθοι ἄν, ὅπερ οὐ θεμιτόν.	ἤτοι γάρ οὐ φροντίζω πᾶς ἄνθρωπος ὁ κύριος2 ( καί οὗτος ἤ τῷ μή δύναμαι πάσχω ἄν , ὅς οὐ θεμιτός .
634576	tlg0555.tlg004b.opp-grc1	ἀσθενείας γὰρ σημεῖον, ἢ τῷ μὴ βούλεσθαι δυνάμενος, οὐκ ἀγαθοῦ δὲ τὸ πάθος·	ἀσθένεια γάρ σημεῖον , ἤ τῷ μή βούλομαι  , οὐ ἀγαθός δέ ὁ πάθος ·
634577	tlg0555.tlg004b.opp-grc1	οὔκουν ὑπὸ τρυφῆς ῥᾴθυμος ὁ δι’ ἡμᾶς τὴν παθητὴν ἀναλαβὼν σάρκα) ἢ κήδεται τῶν συμπάντων.	οὐκοῦν ὑπό τρυφή ῥάθυμος ὁ διά ἐγώ ὁ  ἀναλαμβάνω σάρξ ) ἤ κήδω ὁ σύμπας .
634578	tlg0555.tlg004b.opp-grc1	ὅπερ καὶ καθήκει τῷ κυρίῳ πάντων γενομένῳ.	ὅς καί  τῷ κύριος2 πᾶς γίγνομαι .
634579	tlg0555.tlg004b.opp-grc1	σωτὴρ γάρ ἐστιν, οὐχὶ τῶν μέν, τῶν δ᾿ οὔ·	σωτήρ γάρ εἰμί , οὐ ὁ μέν , ὁ  οὐ ·
634580	tlg0555.tlg004b.opp-grc1	πρὸς δὲ ὅσον ἐπιτηδειότητος ἕκαστος εἶχεν, τὴν ἑαυτοῦ διένειμεν εὐεργεσίαν, Ἕλλησί τε καὶ βαρβάροις καὶ τοῖς ἐκ τούτων προωρισμένοις μέν, κατὰ δὲ τὸν οἰκεῖον καιρὸν κεκλημένοις πιστοῖς τε καὶ ἐκλεκτοῖς.	πρός δέ ὅσος ἐπιτηδειότης ἕκαστος ἔχω , ὁ ἑαυτοῦ διανέμω εὐεργεσία , Ἕλλην τε καί  καί ὁ ἐκ οὗτος  μέν , κατά δέ ὁ οἰκεῖος καιρός καλέω πιστός2 τε καί ἐκλεκτός .
634581	tlg0555.tlg004b.opp-grc1	Οὔτ᾿ οὖν φθονοίη ποτ᾿ ἄν τισιν ὁ πάντας μὲν ἐπ’ ἴσης κεκληκώς, κώς, ἐξαιρέτους δὲ τοῖς ἐξαιρέτως πεπιστευκόσιν ἀπονείμας τιμάς.	οὖν   ἄν  ὁ πᾶς μέν ἐπί ἴσος καλέω ,  , ἐξαιρετός δέ ὁ ἐξαιρετός πιστεύω ἀπονέμω τιμή .
634582	tlg0555.tlg004b.opp-grc1	οὔθ᾿ ὑφ’ ἑτέρου κωλυθείη ποτ᾿ ἂν ὁ πάντων κύριος καὶ μάλιστα ἐξυπηρετῶν τῷ τοῦ ἀγαθοῦ καὶ παντοκράτορος θελήματι πατρός.	ὑπό ἕτερος κωλύω  ἄν ὁ πᾶς κύριος2 καί μάλιστα ἐξυπηρετέω τῷ ὁ ἀγαθός καί παντοκράτωρ θέλημα πατήρ .
634583	tlg0555.tlg004b.opp-grc1	ἀλλ᾿ οὐδὲ ἅπτεται τοῦ κυρίου ἀπαθοῦς ἀνάρχως γενομένου φθόνος.	οὐδέ ἅπτω ὁ    γίγνομαι φθόνος .
634584	tlg0555.tlg004b.opp-grc1	οὐδὲ μὴν τὰ ἀνθρώπων οὕτως ἔχει ὡς φθονητὰ εἶναι πρὸς τοῦ κυρίου·	οὐδέ μήν ὁ ἄνθρωπος οὕτως ἔχω ὡς  εἰμί πρός ὁ  ·
634585	tlg0555.tlg004b.opp-grc1	ἄλλος δὲ ὁ φθονῶν, οὗ καὶ πάθος ἥψατο.	ἄλλος δέ ὁ φθονέω , οὗ2 καί πάθος ἅπτω .
