id	filename	tokens	lemmas
848109	tlg4102.tlgX03.opp-grc1	ταῦτα δέ ἐστιν παραστατικὰ τοῦ ἐνεστῶτος χρόνου καὶ τοῦ μέλλοντος.	οὗτος δέ εἰμί  ὁ ἐνίστημι χρόνος καί ὁ μέλλω .
848110	tlg4102.tlgX03.opp-grc1	Μακάριος ὁ ἀναγινώσκων.	Μακάριος ὁ ἀναγιγνώσκω .
848111	tlg4102.tlgX03.opp-grc1	Μακαρίζει τοὺς διὰ τῶν πράξεων ἀναγινώσκοντας καὶ ἀκούοντας·	ὁ διά ὁ πρᾶξις ἀναγιγνώσκω καί ἀκούω ·
848112	tlg4102.tlgX03.opp-grc1	ἐγγὺς γὰρ ὁ παρὼν καιρὸς, δι’ οὗ τοῦ μακαρισμοῦ τυχεῖν ἔξεστιν, καὶ πᾶσιν εἰς ἐργασίαν προκείμενος, ὥς φησιν ὁ Κύριος·	ἐγγύς γάρ ὁ πάρειμι καιρός , διά ὅς ὁ μακαρισμός τυγχάνω ἔξεστι , καί πᾶσις εἰς ἐργασία  , ὡς φημί ὁ κύριος2 ·
848113	tlg4102.tlgX03.opp-grc1	ἐργάζεσθε ἕως ἡμέρα ἐστι.	ἐργάζομαι ἕως ἡμέρα εἰμί .
848114	tlg4102.tlgX03.opp-grc1	καὶ ἕτερος, ἐγγὺς ὁ καιρὸς ὁ τῆς τῶν ἐπάθλων διανομῆς, διὰ τὴν τοῦ παρόντος βίου σμικρότητα, συγκρίσει τοῦ μέλλοντος.	καί ἕτερος , ἐγγύς ὁ καιρός ὁ ὁ ὁ  διανομή , διά ὁ ὁ πάρειμι βίος μικρότης , σύγκρισις ὁ μέλλω .
848115	tlg4102.tlgX03.opp-grc1	Ἰωάννης ταῖς ἑπτὰ ἐκκλησίαις ταῖς ἐν τῇ Ἀσίᾳ.	ὁ   ὁ ἐν ὁ Ἀσία .
848116	tlg4102.tlgX03.opp-grc1	Πολλῶν οὐσῶν κατὰ τόπον ἐκκλησιῶν, ἑπτὰ μόνους ἀπέστειλε, διὰ τοῦ ἑβδοματικοῦ ἀριθμοῦ τὸ μυστικὸν τῶν ἁπανταχοῦ ἐκκλησιῶν σημαίνων, καὶ τῷ παρόντι βίῳ σύστοιχον, ἐν ᾗ ἡ ἑβδοματικὴ τῶν ἡμερῶν περίοδος γίνεται, διὸ καὶ ἑπτὰ Ἀγγέλων καὶ ἑπτὰ ἐκκλησιῶν μέμνηται, αἷς φησι, “ χάρις ὑμῖν καὶ εἰρήνη’’ τῆς τρισυποστάτου θεότητος.	πολύς εἰμί κατά τόπος  ,  μόνος ἀποστέλλω , διά ὁ ἑβδοματικός ἀριθμός ὁ μυστικός ὁ ἁπανταχοῦ  σημαίνω , καί τῷ πάρειμι βίος  , ἐν ὅς ὁ  ὁ ἡμέρα περίοδος2 γίγνομαι , διό καί ἑπτάς  καί  ἐκκλησιάζω μιμνήσκω , ὅς φημί ,  χάρις  καί εἰρήνη ’ ’ ὁ  θεότης .
848117	tlg4102.tlgX03.opp-grc1	διὰ μὲν γὰρ τοῦ ὁ ὣν, ὁ Πατὴρ δηλονότι, ὁ χρηματίσας τῷ Μωυσῆ,“ ἐγώ εἰμι ὁ ὤν·	διά μέν γάρ ὁ ὁ  , ὁ πατήρ  , ὁ χρηματίζω τῷ  , “  εἰμί ὁ εἰμί ·
848118	tlg4102.tlgX03.opp-grc1	διὰ δὲ ὁ ἦν, ὁ Χριστὸς, ὃς ἦν ἐν ἀρχῇ πρὸς τὸν Θεόν·	διά δέ ὁ εἰμί , ὁ Χριστός , ὅς εἰμί ἐν ἀρχή πρός ὁ  ·
848119	tlg4102.tlgX03.opp-grc1	διὰ δὲ τοῦ ὁ ἐρχόμενος, ὁ Παράκλητος, ὁ ἀεὶ ἐπιφοιτῶν τοῖς τῆς Ἐκκλησίας τέκνοις διὰ τοῦ ἁγίου βάπτ’ βαπτίσματος, τελεωτέρως δὲ καὶ τρανωτέρως ἐν τῷ μέλλοντι.	διά δέ ὁ ὁ  , ὁ  , ὁ ἀεί ἐπιφοιτάω ὁ ὁ  τέκνον διά ὁ ἅγιος  βάπτισμα ,  δέ καί  ἐν ὁ μέλλω .
848120	tlg4102.tlgX03.opp-grc1	Καὶ ἀπὸ τῶν ἑπτὰ πνευμάτων.	καί ἀπό ὁ  πνεῦμα .
848121	tlg4102.tlgX03.opp-grc1	Ἑπτὰ πνεύματα τοὺς ἑπτὰ Ἀγγέλους νοεῖν δυνατὸν, τοὺς τῆς Εκκλησίας λαχόντας τὴν κυβέρνησιν·	πνεῦμα ὁ   νοέω δυνατός , ὁ ὁ  λαγχάνω ὁ  ·
848122	tlg4102.tlgX03.opp-grc1	οὐ συναριθμουμένους τῇ θεαρχικωτάτῃ καὶ βασιλίδι τριάδι, ἀλλ’ ὡς δούλους σὺν αὐτῇ μνημονευομένους.	οὐ συναριθμέω ὁ  καί βασιλίς τριάς , ἀλλά ὡς δοῦλος σύν αὐτός  .
848123	tlg4102.tlgX03.opp-grc1	ἴσως δὲ ἑτέρως τοῦτο νοηθήσεται, διὰ μὲν τοῦ ὁ ὣν καὶ ὁ ἦν καὶ ὁ ἐρχόμενος τοῦ Πατρὸς σημαινομένου, τοῦ περιέχοντος ἐν ἑαυτῷ πάντων τῶν ὄντων τήν τε ἀρχὴν καὶ τὰ μέσα καὶ τὰ τελευταῖα.	ἴσος δέ ἕτερος οὗτος  , διά μέν ὁ ὁ  καί ὁ εἰμί καί ὁ  ὁ  σημαίνω , ὁ περιέχω ἐν ἑαυτοῦ πᾶς ὁ εἰμί ὁ τε ἀρχή καί ὁ  καί ὁ τελευταῖος .
848124	tlg4102.tlgX03.opp-grc1	διὰ δὲ τῶν ἑπτὰ πνευμάτων, τῶν ἐνεργειῶν τοῦ ζωοποιοῦ Πνεύματος·	διά δέ ὁ  πνεῦμα , ὁ  ὁ   ·
848125	tlg4102.tlgX03.opp-grc1	διὰ δὲ τοῦ ἑπομένου Χριστοῦ τοῦ Θεοῦ, τοῦ δι’ ἡμᾶς ἀνθρώπου γενομένου.	διά δέ ὁ  Χριστός ὁ  , ὁ διά ἐγώ ἄνθρωπος γίγνομαι .
848126	tlg4102.tlgX03.opp-grc1	πολλαχοῦ γὰρ ἀδιαφόρως ἑκάστη θεικὴ ὑπόστασις τῷ Ἀποστόλῳ προτάττεται καὶ ὑποτάττεται.	πολλαχοῦ γάρ ἀδιάφορος ἕκαστος  ὑπόστασις τῷ   καί  .
848127	tlg4102.tlgX03.opp-grc1	ὡς δὲ τῷ θεολόγῳ Γρηγορίῳ δοκεῖ, εἰς τὸν Χριστὸν ἐξείληπται τὸ ὁ ὢν καὶ ὁ ἦν καὶ ὁ ἐρχόμενος.	ὡς δέ τῷ   δοκέω , εἰς ὁ Χριστός  ὁ ὁ εἰμί καί ὁ εἰμί καί ὁ  .
848128	tlg4102.tlgX03.opp-grc1	Ὃς μάρτυς πιστός ἐστιν.	μάρτυς πιστός2 εἰμί .
848129	tlg4102.tlgX03.opp-grc1	Οὗτος ἐστι, φησιν, ὁ μαρτυρήσας ἐπὶ Ποντίου Πιλάτου, ὁ πιστὸς ἐν πᾶσι τοῖς λόγοις αὐτοῦ, ὁ ἐκ νεκρῶν πρωτότοκος.	εἰμί , φημί , ὁ μαρτυρέω ἐπί  Πιλᾶτος , ὁ πιστός2 ἐν πᾶς ὁ λόγος αὐτός , ὁ ἐκ νεκρός  .
848130	tlg4102.tlgX03.opp-grc1	ὧν γὰρ αὐτὸς κατάρχει, οὐκέτι, καθὼς οἱ πρότερον θανόντες καὶ ἀναστάντες, ὄψονται θάνατον, ἀλλ’ αἰωνίως ζήσονται.	ὅς γάρ αὐτός κατάρχω , οὐκέτι ,  ἕ πρότερος ἀποθνῄσκω καί ἀνίστημι ,  θάνατος , ἀλλά   .
848131	tlg4102.tlgX03.opp-grc1	Καὶ ὁ ἄρχων τῶν βασιλέων τῆς γῆς.	καί ὁ ἄρχων ὁ βασιλεύς ὁ γῆ .
848132	tlg4102.tlgX03.opp-grc1	Ἄρχων δὲ τῶν βασιλέων, ὡς βασιλεὺς τῶν βασιλευόντων.	Ἄρχων δέ ὁ βασιλεύς , ὡς βασιλεύς ὁ  .
848133	tlg4102.tlgX03.opp-grc1	“ ἄρχων δὲ τῶν βασιλέων τῆς γῆς καὶ ἑτέρως τῶν γηΐνων λέγεται.	ἄρχων δέ ὁ βασιλεύς ὁ γῆ καί ἕτερος ὁ  λέγω .
848134	tlg4102.tlgX03.opp-grc1	Τῷ ἀγαπῶντι ἡμᾶς καὶ λύσαντι ἡμᾶς ἀπὸ τῶν ἁμαρτιῶν ἡμῶν ἐν τῷ αἵματι αὐτοῦ.	ἀγαπάω ἐγώ καί λύω ἐγώ ἀπό ὁ  ἐγώ ἐν ὁ αἷμα αὐτός .
848135	tlg4102.tlgX03.opp-grc1	Τούτῳ, φησὶν, ἡ δόξα πρέπει, τῷ δι’ ἀγάπην τῶν δεσμῶν τοῦ θανάτου λύσαντι ἡμᾶς, καὶ τῶν τῆς ἁμαρτίας κηλίδων λούσαντι, τῇ ἐκχύσει τοῦ ζωοποιοῦ αὐτοῦ αἵματος καὶ ὕδατος, καὶ ποιήσαντι ἡμᾶς“ βασίλειον ἱεράτευμα,’’ ἀντὶ ἀλόγων θυσιῶν,““’ σαν, τὴν λογικὴν θυσίαν τῷ Πατρὶ Ἴδου ἔρχεται μετὰ νεφελῶν.	οὗτος , φημί , ὁ δόξα πρέπω , τῷ διά ἀγάπη ὁ δεσμός ὁ θάνατος λύω  , καί ὁ ὁ ἁμαρτία κηλίς  , ὁ  ὁ  αὐτός αἷμα καί ὕδωρ , καί ποιέω ἐγώ “ βασίλειος ἱεράτευμα , ’ ’ ἀντί   , “ “ ’  , ὁ λογικός θυσία ὁ   ἔρχομαι μετά  .
848136	tlg4102.tlgX03.opp-grc1	Ὁ ἐνταῦθα, φησὶν, ὡς ἀμνὸς σφαγιασθεὶς, ἐν τῇ πατρικῇ δόξῃ, κριτὴς ἐπὶ τῶν νεφελῶν ἐλεύσεται.	ἐνταῦθα , φημί , ὡς   , ἐν ὁ  δόξα , κριτής ἐπί ὁ νεφέλη ἔρχομαι .
848137	tlg4102.tlgX03.opp-grc1	εἴτε ἀσωμάτως νοουμένων διὰ τῶν νεφελῶν, νοερῶν δυνάμεων·	εἴτε  νοέω διά ὁ νεφέλη ,  δύναμις ·
848138	tlg4102.tlgX03.opp-grc1	ἐρχόμενον δὲ αὐτὸν μετὰ δόξης, πᾶς μὲν ὀφθαλμὸς ὄψεται, οἱ δὲ ἐκκεντήσαντες καὶ πᾶσαι αἱ τῆς γῆς φυλαὶ, αἱ τῇ ἀπιστίᾳ ἐμμείνασαι, κόψονται.	δέ αὐτός μετά δόξα , πᾶς μέν ὀφθαλμός ὁράω , ὁ δέ  καί πᾶς ὁ ὁ γῆ φυλή , ὁ ὁ ἀπιστία  ,  .
848139	tlg4102.tlgX03.opp-grc1	τὸ δὲ ναὶ ἀμὴν, ἀντὶ τοῦ πάντως, τὸν αὐτὸν νοῦν τῆ Ἑλληνίδι καὶ Ἑβραί·	ὁ δέ   , ἀντί ὁ πᾶς , ὁ αὐτός νόος  Ἑλληνίς καί  ·
848140	tlg4102.tlgX03.opp-grc1	δι γλώσσῃ ἐσήμανε.	γλῶσσα  .
848141	tlg4102.tlgX03.opp-grc1	τὸ γὰρ ἀμὴν, ἑρμηνεύεται, γένοιτο.’	ὁ γάρ  , ἑρμηνεύω , γίγνομαι . ’
848142	tlg4102.tlgX03.opp-grc1	γὼ εἰμὶ τὸ Ἀλφὰ καὶ τὸ Ὠμέγα.	εἰμί ὁ  καί ὁ  .
848143	tlg4102.tlgX03.opp-grc1	Ὁ Χριστὸς ἐνταῦθα δηλοῦται, ἅτε Θεὸς καὶ κρατῶν τῶν ἁπάντων ἄναρχός τε ὁμοῦ καὶ ἀτελεύτητος, ὢν καὶ προὼν, καὶ πέρας οὐκ ἔχων ὡς τῷ Πατρὶ συναΐδιος·	ἐνταῦθα δηλόω , ἅτε  καί κρατέω ὁ ἅπας  τε ὁμοῦ καί ἀτελεύτητος , εἰμί καί  , καί πέρας οὐ ἔχω ὡς τῷ   ·
848144	tlg4102.tlgX03.opp-grc1	τῶν θεοπρεπῶν φωνῶν ὁμοτίμως ἐφαρμοζουσῶν ἑκάστῃ θεικῇ ὑποστάσει, καὶ κοινῇ ταῖς τρισὶ, πλὴν τῶν ἰδιωτήτων, ἤγουν σχέσεων, καὶ τῆς τοῦ Λόγου ἐνανθρωπήσεως.	ὁ     ἕκαστος  ὑπόστασις , καί κοινῇ ὁ τρεῖς , πλήν ὁ  ,  σχέσις , καί ὁ ὁ λόγος  .
848145	tlg4102.tlgX03.opp-grc1	καὶ δῆλον ἐξ ὧν τὸν τρισάγιον τῶν Σεραφὶμ ὕμνον, ἐν μὲν τῷ Εὐαγγελίῳ εἰς τὸν Υἱὸν μανθάνομεν λέγεσθαι, ἐν δὲ τῇ δημηγορίᾳ Παύλου ἐν ταῖς Πράξεσιν εἰς τὸ Πνεῦμα τὸ Ἅγιον.	καί δῆλος ἐκ  ὁ  ὁ  ὕμνος , ἐν μέν τῷ  εἰς ὁ  μανθάνω λέγω , ἐν δέ ὁ δημηγορία Παῦλος ἐν ὁ  εἰς ὁ πνεῦμα ὁ  .
848146	tlg4102.tlgX03.opp-grc1	ἐν δὲ τῇ τῶν μυστηρίων προσφορᾷ, εἰς τὸν Πατέρα, πρὸς ὃν τὴν τοιαύτην εὐχὴν εἰθίσμεθα ποιεῖν.	ἐν δέ ὁ ὁ  προσφορά , εἰς ὁ πατήρ , πρός ὅς ὁ τοιοῦτος εὐχή  ποιέω .
848147	tlg4102.tlgX03.opp-grc1	Ἐγὼ Ἰωάννης ὁ ἀδελφὸς ὑμῶν καὶ κοινωνὸς ἐν τῆ θλίψει.	ὁ ἀδελφός ὑμός καί  ἐν  θλίβω .
848148	tlg4102.tlgX03.opp-grc1	Ἅτε ἀδελφὸς ὑμῶν φησιν ὢν καὶ συγκοινωνὸς ἐν ταῖς διὰ Χριστὸν θλίψεσιν, εἰκότως τὸ ἀξιόπιστον πα.	ἅτε ἀδελφός ὑμός φημί εἰμί καί  ἐν ὁ διά Χριστός  , εἰκός ὁ ἀξιόπιστος  .
848149	tlg4102.tlgX03.opp-grc1	, ὑμῖν κέκτημαι.	,  κτάομαι .
848150	tlg4102.tlgX03.opp-grc1	διὰ γὰρ τὴν μαρτυρίαν Ἰησοῦ, Πάτμον οἰκεῖν τὴν νῆσον καταδικασθεὶς, ἀπαγγέλλω τὰ ἑωραμένα ἐν αὐτῇ μυστήρια.	διά γάρ ὁ μαρτυρία Ἰησοῦς ,  οἰκέω ὁ νῆσος καταδικάζω , ἀπαγγέλλω ὁ  ἐν αὐτός μυστήριον .
848151	tlg4102.tlgX03.opp-grc1	Ἐγενόμην ἐν πνεύματι ἐν τῆ Κυριακῇ ἡμερ́ᾳ.	ἐν πνεῦμα ἐν    .
848152	tlg4102.tlgX03.opp-grc1	Πνεύματι Ἁγίῳ γενόμενος κάτοχος, καὶ πνευματικὸν οὖς κτησάμενος, ἐν τῇ Κυριακῇ ἡμέρᾳ, κἀν τούτῳ τιμηθείσῃ διὰ τὴν ἀνάστασιν, φωνῆς ἤκουσε σάλπιγγι ἐοικυίας, διὰ τὸ μεγαλόφωνον δηλούσης τὸ τοῦ Θεοῦ ἄναρχόν τε καὶ ἀτελεύτητον, διὰ τοῦΑ καὶ τοῦΩ δηλούμενον, ἐξ ἧς ἐντέταλται τὰ κραθέντα ταῖς ἑπτὰ ἐκκλησίαις διαπέμψασθαι, διὰ τὸν προλεχθέντα ἑβδοματικὸν ἀριθμὸν, τὸν εἰς τὸν σαββατισμὸν καταντῶντα τοῦ αἰῶνος τοῦ μέλλοντος.	γίγνομαι  , καί πνευματικός οὖς κτάομαι , ἐν ὁ  ἡμέρα , ἐν οὗτος  διά ὁ ἀνάστασις , φωνή ἀκούω σάλπιγξ ἔοικα , διά ὁ μεγαλόφωνος  ὁ ὁ   τε καί ἀτελεύτητος , διά ὁ Α καί ὁ Ω δηλόω , ἐκ ὅς ἐντέλλω ὁ  ὁ  ἐκκλησία διαπέμπω , διά ὁ  ἑβδοματικός ἀριθμός , ὁ εἰς ὁ   ὁ αἰών ὁ μέλλω .
848153	tlg4102.tlgX03.opp-grc1	Καὶ ἐπέστρεψα βλέπειν.	καί ἐπιστρέφω βλέπω .
848154	tlg4102.tlgX03.opp-grc1	Ὅτι οὐκ ἦν αἰσθητὴ ἡ φωνὴ, δηλοῖ λέγων·	ὅτι2 οὐ εἰμί αἰσθητός ὁ φωνή , δηλόω λέγω ·
848155	tlg4102.tlgX03.opp-grc1	ἐπέστρεψα, οὐ τοῦa ἀκοῦσαι, ἀλλὰ τοῦ βλέπειν τὴν φωνήν·	ἐπιστρέφω , οὐ  ἀκούω , ἀλλά ὁ βλέπω ὁ φωνή ·
848156	tlg4102.tlgX03.opp-grc1	ταὐτὸν γάρ ἐστιν ἡ πνευματικὴ ἀκοή τε καὶ ὅρασις.	αὐτός γάρ εἰμί ὁ  ἀκοή τε καί ὅρασις .
848157	tlg4102.tlgX03.opp-grc1	ἐπιστρέψας δέ φησιν, εἰδον ἑπτὰ λυχνίας, ἃς παρακατιὼν τὰς ἐκκλησίας ἐννόησε, καὶ ἐν μέσῳ αὐτῶν τὸν Χριστὸν, ὁμοῖον ἀνθρώπῳ, διὰ τὸ καὶ Θεὸν αὐτὸν εἶναι καὶ οὐ ψιλὸν ἄνθρωπον, ἐνδεδυμένον ποδήρη, ὡς ἀρχιερέα τῶν ἄνω, κατὰ τάξιν Μελχισεδὲκ, ζώνην καὶ χρυσῆν περιεζωσμένον, οὐκ ἐν τῇ ὀσφύι, ὥσπερ οἱ λοιποὶ ἄνθρωποι πρὸς ἐποχὴν τῶν ἡδονῶν·	ἐπιστρέφω δέ φημί ,   λυχνία , ὅς  ὁ ἐκκλησία  , καί ἐν μέσος αὐτός ὁ Χριστός , ὅμοιος ἄνθρωπος , διά ὁ καί θεός αὐτός εἰμί καί οὐ ψιλός ἄνθρωπος , ἐνδύω ποδήρης , ὡς  ὁ ἄνω2 , κατά τάξις  , ζώνη καί χρύσεος περιζώννυμι , οὐ ἐν ὁ ὀσφύς , ὥσπερ ὁ λοιπός ἄνθρωπος πρός ἐποχή ὁ ἡδονή ·
848158	tlg4102.tlgX03.opp-grc1	ταύταις γὰρ ἡ θεία σὰρξ ἀνεπίβατος, ἀλλ’ ἐν στήθει πρὸς τοῖς μαζοῖς, ὅπως καὶ τὸ ἄσχετον τῆς δικαίας καὶ θείας ὀργῆς φιλανθρωπίᾳ συνέχηται, καὶ ἡ τὰς δύο διαθήκας, ἤγουν τοὺς δεσποτικοὺς μαζοὺς ζωννύουσα δειχθῇ ἀλήθεια·	οὗτος γάρ ὁ θεῖος σάρξ ἀνεπίβατος , ἀλλά ἐν στῆθος πρός ὁ μαστός , ὅπως καί ὁ ἄσχετος ὁ δικαία καί θεία ὀργή φιλανθρωπία συνέχω , καί ὁ ὁ γε διαθήκη ,  ὁ δεσποτικός   δείκνυμι ἀλήθεια ·
848159	tlg4102.tlgX03.opp-grc1	δι’ ὧν οἱ πιστοὶ τρέφονται.	διά  ὁ πιστός2 τρέφω .
848160	tlg4102.tlgX03.opp-grc1	χρυσῆ δὲ ἡ ζώνη διὰ τὸ τίμιον καὶ καθαρὸν καὶ ἀκίβδηλον.	χρύσεος δέ ὁ ζώνη διά ὁ τίμιος καί καθαρός καί ἀκίβδηλος .
848161	tlg4102.tlgX03.opp-grc1	λευκαὶ δὲ αἱ τῆς κεφαλῆς τρίχες ὡσεὶ ἔριον ἢ ὡς χιών.	λευκός δέ ὁ ὁ κεφαλή θρίξ ὡσεί ἔριον ἤ ὡς χιών .
848162	tlg4102.tlgX03.opp-grc1	εἰ γὰρ καὶ πρόσφατος δι’ ἡμᾶς, ἀλλ’ ἀρχαῖος, μᾶλλον δὲ προαιώνιος·	γάρ καί πρόσφατος διά  , ἀλλά ἀρχαῖος , μᾶλλον δέ  ·
848163	tlg4102.tlgX03.opp-grc1	τούτου γὰρ ἡ λευκὴ θρὶξ σύμβολον.	οὗτος γάρ ὁ λευκός θρίξ σύμβολον .
848164	tlg4102.tlgX03.opp-grc1	οἱ δὲ ὀφθαλμοὶ ὡς φλὸξ πυρὸς, τοὺς μὲν ἁγίους φωτίζοντες, τοὺς δὲ βεβήλους φλογίζοντες.	ὁ δέ ὀφθαλμός ὡς φλόξ πῦρ , ὁ μέν ἅγιος  , ὁ δέ   .
848165	tlg4102.tlgX03.opp-grc1	τοὺς δὲ πόδας τὴν μετὰ σαρκὸς οἰκονομίαν δεῖ νοεῖν.	ὁ δέ πούς ὁ μετά σάρξ οἰκονομία δέω νοέω .
848166	tlg4102.tlgX03.opp-grc1	οἱ πόδες γὰρ αὐτοῦ τῇ θεότητι ἐπιβάντες, τὴν ἡμετέραν σωτηρίαν κατειργάσαντο.	ὁ πούς γάρ αὐτός ὁ  ἐπιβαίνω , ὁ ἡμέτερος σωτηρία κατεργάζομαι .
848167	tlg4102.tlgX03.opp-grc1	πόδες δὲ καὶ οἱ θεμέλιοι τῆς Ἐκκλησίας.	πούς δέ καί ὁ θεμέλιος ὁ  .
848168	tlg4102.tlgX03.opp-grc1	ὅμοιοι δὲ χαλκολιβάνῳ, ὅν φασιν οἱ ἰατροὶ εὐώδη εὐώδη θυμιώμενον, τὸν παρ’ αὐτοῖς καλούμενον ἄρρενα λίβανον, χαλκοῦ μὲν τῆς ἀνθρωπίνης, λιβάνου δὲ τῆς θείας νοουμένης φύσεως, δι’ ὧν δείκνυται καὶ τὸ εὐῶδες τῆς πίστεως, καὶ τὸ ἀσύγχυτον τῆς ἑνώσεως.	ὅμοιος δέ  , ὅς φημί ὁ ἰατρός  εὐώδης  , ὁ παρά αὐτός καλέω ἄρσην λίβανος , χαλκός μέν ὁ  ,  δέ ὁ θεία νοέω φύσις , διά ὅς δείκνυμι καί ὁ  ὁ πίστις , καί ὁ  ὁ  .
848169	tlg4102.tlgX03.opp-grc1	ἣ του χαλκοῦ δηλοῦντος τὸ τοῦ κηρύγματος εὔηχον, τοῦ δὲ λιβάνου, τὴν τῶν ἐθνῶν ἐπιστροφήν.	ὁ  χάλκεος δηλόω ὁ ὁ κήρυγμα  , ὁ δέ λίβανος , ὁ ὁ ἔθνος ἐπιστροφή .
848170	tlg4102.tlgX03.opp-grc1	ὅθεν ἡ νύμφη ἔρχεσθαι κελεύεται.	ὅθεν ὁ νύμφη ἔρχομαι κελεύω .
848171	tlg4102.tlgX03.opp-grc1	πόδες δὲ τοῦ Χριστοῦ καὶ οἱ Ἀπόστολοι, τῇ καμίνῳ τῶν πειρασμῶν πυρωθέντες.	πούς δέ ὁ Χριστός καί ὁ  , ὁ  ὁ πειρασμός  .
848172	tlg4102.tlgX03.opp-grc1	καὶ ἡ φωνὴ αὐτοῦ.	καί ὁ φωνή αὐτός .
